形态,方向,过滤器,SL,交易数,胜,负,胜率%,随机WR%,Z值,显著,平均盈亏,盈亏/ATR,盈亏比,止损率%
CDLDOJI,bull,none,1.75,387,199,188,51.4,51.5,-0.02,N,0.33,nan,1.06,11.9
CDLDOJI,bull,none,2.0,387,199,188,51.4,49.2,0.87,N,0.25,nan,1.04,8.8
CDLDOJI,bull,none,2.25,387,199,188,51.4,51.2,0.08,N,0.33,nan,1.06,6.5
CDLDOJI,bull,none,2.5,387,199,188,51.4,50.6,0.31,N,0.13,nan,1.02,6.2
CDLDOJI,bull,none,2.75,387,199,188,51.4,49.8,0.62,N,0.3,nan,1.05,4.4
CDLDOJI,bull,none,3.0,387,199,188,51.4,49.8,0.65,N,0.3,nan,1.05,3.9
CDLSPINNINGTOP,bear,none,0.5,577,194,383,33.6,33.5,0.04,N,0.29,nan,1.06,60.7
CDLSPINNINGTOP,bear,none,0.75,577,245,332,42.5,40.7,0.85,N,0.6,nan,1.11,44.4
CDLSPINNINGTOP,bear,none,1.0,577,267,310,46.3,46.5,-0.13,N,0.61,nan,1.11,31.2
CDLSPINNINGTOP,bear,none,1.25,577,280,297,48.5,48.1,0.19,N,0.8,nan,1.14,21.5
CDLSPINNINGTOP,bear,none,1.5,577,284,293,49.2,49.3,-0.04,N,0.64,nan,1.11,16.3
CDLSPINNINGTOP,bear,none,1.75,577,286,291,49.6,49.1,0.22,N,0.76,nan,1.13,11.6
CDLSPINNINGTOP,bear,none,2.0,577,286,291,49.6,49.2,0.19,N,0.61,nan,1.1,9.0
CDLSPINNINGTOP,bear,none,2.25,577,288,289,49.9,49.9,-0.01,N,0.69,nan,1.11,6.8
CDLSPINNINGTOP,bear,none,2.5,577,288,289,49.9,49.8,0.05,N,0.55,nan,1.09,5.7
CDLSPINNINGTOP,bear,none,2.75,577,288,289,49.9,50.1,-0.09,N,0.6,nan,1.1,3.8
CDLSPINNINGTOP,bear,none,3.0,577,288,289,49.9,49.2,0.33,N,0.62,nan,1.1,2.9
CDLLONGLINE,bull,rsi_overbought,0.5,20,6,14,30.0,37.5,-0.69,N,-1.89,-0.177,0.69,70.0
CDLLONGLINE,bull,rsi_overbought,0.75,20,10,10,50.0,48.8,0.11,N,0.92,0.053,1.15,40.0
CDLLONGLINE,bull,rsi_overbought,1.0,20,11,9,55.0,52.9,0.19,N,1.76,0.129,1.27,30.0
CDLLONGLINE,bull,rsi_overbought,1.25,20,11,9,55.0,49.6,0.48,N,1.06,0.091,1.15,20.0
CDLLONGLINE,bull,rsi_overbought,1.5,20,11,9,55.0,49.2,0.52,N,1.17,0.089,1.16,15.0
CDLLONGLINE,bull,rsi_overbought,1.75,20,11,9,55.0,52.1,0.26,N,0.54,0.051,1.07,15.0
CDLLONGLINE,bull,rsi_overbought,2.0,20,11,9,55.0,47.5,0.67,N,0.57,0.045,1.07,10.0
CDLLONGLINE,bull,rsi_overbought,2.25,20,11,9,55.0,45.8,0.82,N,0.21,0.02,1.03,10.0
CDLLONGLINE,bull,rsi_overbought,2.5,20,11,9,55.0,46.7,0.75,N,-0.16,-0.005,0.98,10.0
CDLLONGLINE,bull,rsi_overbought,2.75,20,11,9,55.0,47.5,0.67,N,-0.36,-0.018,0.96,5.0
CDLLONGLINE,bull,rsi_overbought,3.0,20,11,9,55.0,52.9,0.19,N,-0.56,-0.03,0.94,5.0
CDLRICKSHAWMAN,bull,trend_up,0.5,116,47,69,40.5,36.9,0.82,N,0.58,0.016,1.13,53.4
CDLRICKSHAWMAN,bull,trend_up,0.75,116,53,63,45.7,43.1,0.56,N,0.59,0.004,1.12,37.1
CDLRICKSHAWMAN,bull,trend_up,1.0,116,56,60,48.3,47.1,0.26,N,0.48,-0.006,1.09,28.4
CDLRICKSHAWMAN,bull,trend_up,1.25,116,58,58,50.0,46.3,0.81,N,0.56,0.005,1.1,20.7
CDLRICKSHAWMAN,bull,trend_up,1.5,116,58,58,50.0,48.3,0.36,N,0.06,-0.024,1.01,17.2
CDLRICKSHAWMAN,bull,trend_up,1.75,116,58,58,50.0,52.4,-0.53,N,0.44,-0.013,1.08,10.3
CDLRICKSHAWMAN,bull,trend_up,2.0,116,58,58,50.0,49.7,0.06,N,0.44,-0.013,1.07,7.8
CDLRICKSHAWMAN,bull,trend_up,2.25,116,58,58,50.0,50.1,-0.02,N,0.81,0.017,1.15,4.3
CDLRICKSHAWMAN,bull,trend_up,2.5,116,58,58,50.0,50.4,-0.08,N,0.72,0.012,1.13,3.4
CDLRICKSHAWMAN,bull,trend_up,2.75,116,58,58,50.0,49.9,0.02,N,1.0,0.023,1.19,2.6
CDLRICKSHAWMAN,bull,trend_up,3.0,116,58,58,50.0,50.9,-0.19,N,0.92,0.016,1.17,2.6
CDL3INSIDE,bear,none,0.5,27,11,16,40.7,35.5,0.57,N,2.74,0.086,1.62,59.3
CDL3INSIDE,bear,none,0.75,27,12,15,44.4,39.8,0.49,N,2.0,0.041,1.35,48.1
CDL3INSIDE,bear,none,1.0,27,12,15,44.4,40.7,0.39,N,0.75,-0.053,1.11,40.7
CDL3INSIDE,bear,none,1.25,27,14,13,51.9,54.3,-0.26,N,2.14,0.009,1.36,25.9
CDL3INSIDE,bear,none,1.5,27,14,13,51.9,47.2,0.48,N,2.24,0.006,1.38,18.5
CDL3INSIDE,bear,none,1.75,27,14,13,51.9,45.7,0.64,N,1.67,-0.04,1.26,18.5
CDL3INSIDE,bear,none,2.0,27,14,13,51.9,49.7,0.22,N,1.1,-0.086,1.16,18.5
CDL3INSIDE,bear,none,2.25,27,14,13,51.9,44.1,0.81,N,1.44,-0.061,1.22,7.4
CDL3INSIDE,bear,none,2.5,27,14,13,51.9,51.2,0.06,N,1.41,-0.065,1.21,3.7
CDL3INSIDE,bear,none,2.75,27,14,13,51.9,50.3,0.16,N,1.31,-0.074,1.19,3.7
CDL3INSIDE,bear,none,3.0,27,14,13,51.9,50.6,0.13,N,1.22,-0.083,1.18,3.7
CDLMARUBOZU,bear,trend_up,0.5,51,18,33,35.3,32.2,0.47,N,0.81,0.051,1.19,62.7
CDLMARUBOZU,bear,trend_up,0.75,51,23,28,45.1,44.3,0.12,N,0.89,0.04,1.19,45.1
CDLMARUBOZU,bear,trend_up,1.0,51,26,25,51.0,49.7,0.19,N,1.2,0.078,1.23,31.4
CDLMARUBOZU,bear,trend_up,1.25,51,27,24,52.9,50.5,0.35,N,1.83,0.128,1.4,13.7
CDLMARUBOZU,bear,trend_up,1.5,51,27,24,52.9,53.1,-0.02,N,1.59,0.107,1.33,11.8
CDLMARUBOZU,bear,trend_up,1.75,51,27,24,52.9,47.4,0.79,N,1.49,0.102,1.3,7.8
CDLMARUBOZU,bear,trend_up,2.0,51,27,24,52.9,49.5,0.49,N,1.65,0.113,1.35,3.9
CDLMARUBOZU,bear,trend_up,2.25,51,27,24,52.9,51.0,0.28,N,1.5,0.103,1.3,3.9
CDLMARUBOZU,bear,trend_up,2.5,51,27,24,52.9,50.7,0.33,N,1.34,0.093,1.27,3.9
CDLMARUBOZU,bear,trend_up,2.75,51,27,24,52.9,48.7,0.61,N,1.19,0.083,1.23,3.9
CDLMARUBOZU,bear,trend_up,3.0,51,27,24,52.9,50.3,0.37,N,1.43,0.099,1.29,0.0
CDLBELTHOLD,bear,rsi_oversold,0.5,24,5,19,20.8,23.6,-0.32,N,-2.87,-0.176,0.48,66.7
CDLBELTHOLD,bear,rsi_oversold,0.75,24,7,17,29.2,34.7,-0.57,N,-3.16,-0.144,0.57,58.3
CDLBELTHOLD,bear,rsi_oversold,1.0,24,8,16,33.3,31.2,0.22,N,-4.77,-0.23,0.48,54.2
CDLBELTHOLD,bear,rsi_oversold,1.25,24,11,13,45.8,38.2,0.77,N,-1.37,0.023,0.84,33.3
CDLBELTHOLD,bear,rsi_oversold,1.5,24,11,13,45.8,40.6,0.52,N,-1.81,-0.004,0.8,29.2
CDLBELTHOLD,bear,rsi_oversold,1.75,24,11,13,45.8,51.7,-0.58,N,-1.95,-0.001,0.79,20.8
CDLBELTHOLD,bear,rsi_oversold,2.0,24,11,13,45.8,51.0,-0.51,N,-2.52,-0.032,0.74,16.7
CDLBELTHOLD,bear,rsi_oversold,2.25,24,11,13,45.8,44.8,0.1,N,-2.78,-0.048,0.72,12.5
CDLBELTHOLD,bear,rsi_oversold,2.5,24,11,13,45.8,54.2,-0.82,N,-3.32,-0.079,0.68,12.5
CDLBELTHOLD,bear,rsi_oversold,2.75,24,11,13,45.8,52.4,-0.65,N,-2.34,-0.018,0.75,4.2
CDLBELTHOLD,bear,rsi_oversold,3.0,24,11,13,45.8,44.8,0.1,N,-1.56,0.026,0.82,0.0
CDLMARUBOZU,bear,atr_low,0.5,84,29,55,34.5,34.1,0.08,N,0.16,0.029,1.04,61.9
CDLMARUBOZU,bear,atr_low,0.75,84,36,48,42.9,43.4,-0.09,N,0.48,0.041,1.11,41.7
CDLMARUBOZU,bear,atr_low,1.0,84,41,43,48.8,46.4,0.44,N,0.79,0.073,1.17,29.8
CDLMARUBOZU,bear,atr_low,1.25,84,42,42,50.0,45.8,0.77,N,0.87,0.078,1.19,19.0
CDLMARUBOZU,bear,atr_low,1.5,84,43,41,51.2,47.9,0.6,N,0.96,0.081,1.21,15.5
CDLMARUBOZU,bear,atr_low,1.75,84,43,41,51.2,48.0,0.58,N,0.83,0.071,1.18,9.5
CDLMARUBOZU,bear,atr_low,2.0,84,43,41,51.2,50.4,0.15,N,1.28,0.108,1.3,3.6
CDLMARUBOZU,bear,atr_low,2.25,84,43,41,51.2,48.0,0.58,N,1.17,0.099,1.27,3.6
CDLMARUBOZU,bear,atr_low,2.5,84,43,41,51.2,51.1,0.02,N,1.06,0.09,1.24,3.6
CDLMARUBOZU,bear,atr_low,2.75,84,43,41,51.2,49.8,0.25,N,0.95,0.081,1.21,3.6
CDLMARUBOZU,bear,atr_low,3.0,84,43,41,51.2,48.8,0.44,N,0.97,0.081,1.21,2.4
CDLLONGLINE,bear,rsi_oversold,0.5,22,4,18,18.2,20.8,-0.31,N,-3.85,-0.23,0.36,72.7
CDLLONGLINE,bear,rsi_oversold,0.75,22,5,17,22.7,23.1,-0.04,N,-5.0,-0.273,0.37,59.1
CDLLONGLINE,bear,rsi_oversold,1.0,22,7,15,31.8,33.3,-0.15,N,-4.37,-0.247,0.46,40.9
CDLLONGLINE,bear,rsi_oversold,1.25,22,11,11,50.0,42.0,0.76,N,1.96,0.218,1.34,13.6
CDLLONGLINE,bear,rsi_oversold,1.5,22,11,11,50.0,47.0,0.28,N,2.43,0.246,1.46,9.1
CDLLONGLINE,bear,rsi_oversold,1.75,22,11,11,50.0,50.8,-0.07,N,2.1,0.223,1.38,9.1
CDLLONGLINE,bear,rsi_oversold,2.0,22,11,11,50.0,49.2,0.07,N,2.13,0.224,1.38,4.5
CDLLONGLINE,bear,rsi_oversold,2.25,22,11,11,50.0,54.2,-0.39,N,2.15,0.225,1.39,0.0
CDLLONGLINE,bear,rsi_oversold,2.5,22,11,11,50.0,50.4,-0.04,N,2.15,0.225,1.39,0.0
CDLLONGLINE,bear,rsi_oversold,2.75,22,11,11,50.0,48.9,0.11,N,2.15,0.225,1.39,0.0
CDLLONGLINE,bear,rsi_oversold,3.0,22,11,11,50.0,49.6,0.04,N,2.15,0.225,1.39,0.0
CDLMARUBOZU,bull,atr_high,0.5,29,10,19,34.5,28.2,0.76,N,-0.52,-0.065,0.88,55.2
CDLMARUBOZU,bull,atr_high,0.75,29,13,16,44.8,45.1,-0.03,N,-0.42,-0.032,0.92,41.4
CDLMARUBOZU,bull,atr_high,1.0,29,14,15,48.3,51.4,-0.34,N,-1.39,-0.086,0.79,37.9
CDLMARUBOZU,bull,atr_high,1.25,29,14,15,48.3,53.2,-0.53,N,-1.29,-0.071,0.8,20.7
CDLMARUBOZU,bull,atr_high,1.5,29,14,15,48.3,47.1,0.12,N,-1.76,-0.099,0.74,17.2
CDLMARUBOZU,bull,atr_high,1.75,29,14,15,48.3,46.8,0.16,N,-2.49,-0.142,0.67,17.2
CDLMARUBOZU,bull,atr_high,2.0,29,14,15,48.3,53.7,-0.59,N,-2.95,-0.168,0.63,13.8
CDLMARUBOZU,bull,atr_high,2.25,29,14,15,48.3,55.2,-0.75,N,-3.55,-0.202,0.59,13.8
CDLMARUBOZU,bull,atr_high,2.5,29,14,15,48.3,46.8,0.16,N,-3.93,-0.222,0.56,10.3
CDLMARUBOZU,bull,atr_high,2.75,29,14,15,48.3,53.4,-0.56,N,-4.4,-0.247,0.54,10.3
CDLMARUBOZU,bull,atr_high,3.0,29,14,15,48.3,51.1,-0.31,N,-3.99,-0.233,0.56,3.4
CDLBELTHOLD,bull,trend_up,0.5,193,70,123,36.3,33.8,0.74,N,0.62,0.028,1.14,60.1
CDLBELTHOLD,bull,trend_up,0.75,193,83,110,43.0,44.0,-0.28,N,0.61,0.02,1.12,40.9
CDLBELTHOLD,bull,trend_up,1.0,193,91,102,47.2,48.7,-0.43,N,0.61,0.021,1.11,30.1
CDLBELTHOLD,bull,trend_up,1.25,193,93,100,48.2,49.7,-0.41,N,0.54,0.019,1.1,20.2
CDLBELTHOLD,bull,trend_up,1.5,193,95,98,49.2,49.9,-0.18,N,0.69,0.023,1.12,16.1
CDLBELTHOLD,bull,trend_up,1.75,193,95,98,49.2,48.5,0.2,N,0.51,0.01,1.09,11.4
CDLBELTHOLD,bull,trend_up,2.0,193,95,98,49.2,50.3,-0.31,N,0.41,0.001,1.07,7.8
CDLBELTHOLD,bull,trend_up,2.25,193,95,98,49.2,50.0,-0.2,N,0.43,0.005,1.07,5.2
CDLBELTHOLD,bull,trend_up,2.5,193,95,98,49.2,50.5,-0.36,N,0.36,-0.001,1.06,4.7
CDLBELTHOLD,bull,trend_up,2.75,193,95,98,49.2,51.8,-0.71,N,0.2,-0.012,1.03,4.7
CDLBELTHOLD,bull,trend_up,3.0,193,95,98,49.2,49.6,-0.11,N,0.23,-0.011,1.04,3.1
CDLENGULFING,bull,none,0.5,304,101,203,33.2,33.4,-0.06,N,-0.36,nan,0.93,61.8
CDLENGULFING,bull,none,0.75,304,126,178,41.4,41.6,-0.04,N,-0.5,nan,0.92,47.0
CDLENGULFING,bull,none,1.0,304,141,163,46.4,45.9,0.18,N,-0.95,nan,0.86,37.2
CDLENGULFING,bull,none,1.25,304,150,154,49.3,48.1,0.45,N,-0.88,nan,0.87,26.0
CDLENGULFING,bull,none,1.5,304,152,152,50.0,49.0,0.34,N,-0.9,nan,0.87,19.4
CDLENGULFING,bull,none,1.75,304,153,151,50.3,48.5,0.65,N,-0.74,nan,0.9,14.5
CDLENGULFING,bull,none,2.0,304,153,151,50.3,48.2,0.73,N,-0.34,nan,0.95,6.9
CDLENGULFING,bull,none,2.25,304,153,151,50.3,48.8,0.55,N,-0.41,nan,0.94,5.6
CDLENGULFING,bull,none,2.5,304,153,151,50.3,49.4,0.32,N,-0.51,nan,0.93,4.9
CDLENGULFING,bull,none,2.75,304,153,151,50.3,50.6,-0.1,N,-0.48,nan,0.93,3.0
CDLENGULFING,bull,none,3.0,304,153,151,50.3,49.1,0.42,N,-0.57,nan,0.92,3.0
CDLSPINNINGTOP,bull,atr_low,0.5,416,139,277,33.4,31.8,0.73,N,0.21,0.011,1.05,61.1
CDLSPINNINGTOP,bull,atr_low,0.75,416,173,243,41.6,41.1,0.22,N,-0.01,-0.008,1.0,47.1
CDLSPINNINGTOP,bull,atr_low,1.0,416,191,225,45.9,45.3,0.27,N,0.11,0.003,1.02,32.5
CDLSPINNINGTOP,bull,atr_low,1.25,416,202,214,48.6,48.6,-0.01,N,0.49,0.034,1.09,22.1
CDLSPINNINGTOP,bull,atr_low,1.5,416,205,211,49.3,49.4,-0.03,N,0.36,0.024,1.06,16.1
CDLSPINNINGTOP,bull,atr_low,1.75,416,206,210,49.5,48.8,0.31,N,0.45,0.029,1.08,11.5
CDLSPINNINGTOP,bull,atr_low,2.0,416,206,210,49.5,49.0,0.2,N,0.29,0.018,1.05,9.1
CDLSPINNINGTOP,bull,atr_low,2.25,416,206,210,49.5,49.3,0.11,N,0.24,0.018,1.04,7.2
CDLSPINNINGTOP,bull,atr_low,2.5,416,206,210,49.5,48.6,0.37,N,0.14,0.01,1.02,5.8
CDLSPINNINGTOP,bull,atr_low,2.75,416,206,210,49.5,50.6,-0.42,N,0.25,0.016,1.04,3.4
CDLSPINNINGTOP,bull,atr_low,3.0,416,206,210,49.5,49.5,0.02,N,0.26,0.014,1.04,2.9
CDLMARUBOZU,bear,none,0.5,113,39,74,34.5,31.6,0.67,N,-0.01,0.005,1.0,60.2
CDLMARUBOZU,bear,none,0.75,113,49,64,43.4,44.0,-0.13,N,0.25,0.022,1.05,41.6
CDLMARUBOZU,bear,none,1.0,113,55,58,48.7,47.3,0.3,N,0.23,0.032,1.05,31.9
CDLMARUBOZU,bear,none,1.25,113,56,57,49.6,46.8,0.58,N,0.32,0.039,1.06,19.5
CDLMARUBOZU,bear,none,1.5,113,57,56,50.4,50.1,0.08,N,0.26,0.035,1.05,15.9
CDLMARUBOZU,bear,none,1.75,113,57,56,50.4,51.4,-0.2,N,-0.02,0.016,1.0,11.5
CDLMARUBOZU,bear,none,2.0,113,57,56,50.4,47.1,0.71,N,0.19,0.037,1.04,6.2
CDLMARUBOZU,bear,none,2.25,113,57,56,50.4,48.2,0.49,N,-0.04,0.022,0.99,6.2
CDLMARUBOZU,bear,none,2.5,113,57,56,50.4,47.6,0.6,N,-0.22,0.01,0.96,5.3
CDLMARUBOZU,bear,none,2.75,113,57,56,50.4,48.8,0.35,N,-0.42,-0.003,0.93,5.3
CDLMARUBOZU,bear,none,3.0,113,57,56,50.4,51.7,-0.27,N,-0.3,0.0,0.95,2.7
CDLHARAMI,bull,atr_high,0.5,33,11,22,33.3,30.1,0.41,N,-1.6,-0.127,0.63,51.5
CDLHARAMI,bull,atr_high,0.75,33,15,18,45.5,39.9,0.65,N,-0.37,-0.084,0.92,33.3
CDLHARAMI,bull,atr_high,1.0,33,15,18,45.5,47.5,-0.23,N,-1.09,-0.134,0.79,27.3
CDLHARAMI,bull,atr_high,1.25,33,15,18,45.5,46.2,-0.09,N,-1.44,-0.157,0.74,18.2
CDLHARAMI,bull,atr_high,1.5,33,15,18,45.5,49.0,-0.41,N,-2.03,-0.196,0.67,15.2
CDLHARAMI,bull,atr_high,1.75,33,15,18,45.5,49.7,-0.49,N,-2.6,-0.234,0.61,15.2
CDLHARAMI,bull,atr_high,2.0,33,15,18,45.5,51.5,-0.7,N,-2.55,-0.23,0.61,12.1
CDLHARAMI,bull,atr_high,2.25,33,15,18,45.5,47.2,-0.2,N,-2.75,-0.238,0.6,9.1
CDLHARAMI,bull,atr_high,2.5,33,15,18,45.5,53.5,-0.93,N,-2.92,-0.25,0.58,6.1
CDLHARAMI,bull,atr_high,2.75,33,16,17,48.5,51.5,-0.35,N,-0.98,-0.108,0.82,0.0
CDLHARAMI,bull,atr_high,3.0,33,16,17,48.5,46.2,0.26,N,-0.98,-0.108,0.82,0.0
CDLSPINNINGTOP,bull,rsi_overbought,0.5,26,11,15,42.3,36.2,0.65,N,3.48,0.212,1.84,42.3
CDLSPINNINGTOP,bull,rsi_overbought,0.75,26,12,14,46.2,43.3,0.3,N,3.34,0.194,1.65,30.8
CDLSPINNINGTOP,bull,rsi_overbought,1.0,26,12,14,46.2,48.7,-0.26,N,2.79,0.163,1.49,23.1
CDLSPINNINGTOP,bull,rsi_overbought,1.25,26,12,14,46.2,47.8,-0.16,N,2.41,0.142,1.4,19.2
CDLSPINNINGTOP,bull,rsi_overbought,1.5,26,12,14,46.2,48.1,-0.2,N,3.16,0.148,1.6,15.4
CDLSPINNINGTOP,bull,rsi_overbought,1.75,26,12,14,46.2,48.7,-0.26,N,3.3,0.16,1.64,7.7
CDLSPINNINGTOP,bull,rsi_overbought,2.0,26,12,14,46.2,55.1,-0.92,N,3.66,0.18,1.76,0.0
CDLSPINNINGTOP,bull,rsi_overbought,2.25,26,12,14,46.2,49.4,-0.33,N,3.66,0.18,1.76,0.0
CDLSPINNINGTOP,bull,rsi_overbought,2.5,26,12,14,46.2,52.6,-0.65,N,3.66,0.18,1.76,0.0
CDLSPINNINGTOP,bull,rsi_overbought,2.75,26,12,14,46.2,51.6,-0.56,N,3.66,0.18,1.76,0.0
CDLSPINNINGTOP,bull,rsi_overbought,3.0,26,12,14,46.2,48.7,-0.26,N,3.66,0.18,1.76,0.0
CDLHIGHWAVE,bull,trend_up,0.5,140,52,88,37.1,35.8,0.32,N,-0.35,0.003,0.93,57.1
CDLHIGHWAVE,bull,trend_up,0.75,140,66,74,47.1,46.4,0.17,N,0.7,0.046,1.14,37.9
CDLHIGHWAVE,bull,trend_up,1.0,140,70,70,50.0,47.7,0.54,N,0.48,0.028,1.09,28.6
CDLHIGHWAVE,bull,trend_up,1.25,140,71,69,50.7,50.9,-0.04,N,-0.05,-0.004,0.99,23.6
CDLHIGHWAVE,bull,trend_up,1.5,140,71,69,50.7,48.9,0.42,N,-0.32,-0.031,0.95,19.3
CDLHIGHWAVE,bull,trend_up,1.75,140,71,69,50.7,49.2,0.35,N,-0.11,-0.021,0.98,11.4
CDLHIGHWAVE,bull,trend_up,2.0,140,71,69,50.7,48.2,0.59,N,-0.27,-0.026,0.96,8.6
CDLHIGHWAVE,bull,trend_up,2.25,140,71,69,50.7,49.8,0.23,N,-0.29,-0.023,0.96,6.4
CDLHIGHWAVE,bull,trend_up,2.5,140,71,69,50.7,48.6,0.49,N,-0.43,-0.028,0.94,5.0
CDLHIGHWAVE,bull,trend_up,2.75,140,71,69,50.7,51.4,-0.16,N,-0.33,-0.025,0.95,2.9
CDLHIGHWAVE,bull,trend_up,3.0,140,71,69,50.7,49.6,0.25,N,-0.19,-0.015,0.97,1.4
CDLDOJI,bull,atr_low,0.5,275,84,191,30.5,31.8,-0.44,N,-0.68,-0.06,0.85,65.5
CDLDOJI,bull,atr_low,0.75,275,115,160,41.8,43.1,-0.44,N,-0.26,-0.037,0.95,47.3
CDLDOJI,bull,atr_low,1.0,275,125,150,45.5,47.0,-0.51,N,-0.5,-0.053,0.91,34.5
CDLDOJI,bull,atr_low,1.25,275,133,142,48.4,49.1,-0.23,N,-0.32,-0.043,0.94,25.5
CDLDOJI,bull,atr_low,1.5,275,137,138,49.8,49.3,0.16,N,-0.52,-0.056,0.91,19.3
CDLDOJI,bull,atr_low,1.75,275,139,136,50.5,48.8,0.56,N,-0.42,-0.053,0.93,14.5
CDLDOJI,bull,atr_low,2.0,275,139,136,50.5,50.3,0.07,N,-0.56,-0.062,0.91,11.3
CDLDOJI,bull,atr_low,2.25,275,139,136,50.5,49.4,0.37,N,-0.38,-0.047,0.94,8.0
CDLDOJI,bull,atr_low,2.5,275,139,136,50.5,50.9,-0.12,N,-0.6,-0.065,0.9,7.6
CDLDOJI,bull,atr_low,2.75,275,139,136,50.5,50.2,0.11,N,-0.4,-0.057,0.93,5.5
CDLDOJI,bull,atr_low,3.0,275,139,136,50.5,50.3,0.09,N,-0.39,-0.063,0.93,5.1
CDLHIKKAKE,bull,atr_high,0.5,115,45,70,39.1,38.4,0.16,N,1.59,0.088,1.32,56.5
CDLHIKKAKE,bull,atr_high,0.75,115,53,62,46.1,46.2,-0.02,N,1.04,0.056,1.18,41.7
CDLHIKKAKE,bull,atr_high,1.0,115,54,61,47.0,47.5,-0.11,N,0.48,0.023,1.07,30.4
CDLHIKKAKE,bull,atr_high,1.25,115,56,59,48.7,49.3,-0.12,N,0.46,0.03,1.07,21.7
CDLHIKKAKE,bull,atr_high,1.5,115,56,59,48.7,48.6,0.02,N,0.45,0.038,1.07,15.7
CDLHIKKAKE,bull,atr_high,1.75,115,57,58,49.6,50.8,-0.26,N,0.66,0.049,1.1,10.4
CDLHIKKAKE,bull,atr_high,2.0,115,58,57,50.4,48.9,0.33,N,1.31,0.081,1.22,5.2
CDLHIKKAKE,bull,atr_high,2.25,115,58,57,50.4,49.7,0.16,N,1.41,0.09,1.24,3.5
CDLHIKKAKE,bull,atr_high,2.5,115,58,57,50.4,48.0,0.53,N,1.24,0.081,1.2,3.5
CDLHIKKAKE,bull,atr_high,2.75,115,58,57,50.4,49.1,0.3,N,1.19,0.079,1.19,2.6
CDLHIKKAKE,bull,atr_high,3.0,115,58,57,50.4,49.4,0.22,N,1.31,0.085,1.22,0.9
CDLSPINNINGTOP,bear,trend_down,0.5,321,102,219,31.8,31.6,0.07,N,0.51,0.015,1.11,63.2
CDLSPINNINGTOP,bear,trend_down,0.75,321,125,196,38.9,40.6,-0.61,N,0.18,-0.015,1.03,49.8
CDLSPINNINGTOP,bear,trend_down,1.0,321,141,180,43.9,44.1,-0.06,N,0.53,0.012,1.09,34.3
CDLSPINNINGTOP,bear,trend_down,1.25,321,152,169,47.4,47.6,-0.1,N,1.05,0.049,1.19,22.7
CDLSPINNINGTOP,bear,trend_down,1.5,321,156,165,48.6,48.9,-0.11,N,0.91,0.039,1.16,17.8
CDLSPINNINGTOP,bear,trend_down,1.75,321,158,163,49.2,48.1,0.42,N,1.06,0.049,1.18,13.4
CDLSPINNINGTOP,bear,trend_down,2.0,321,158,163,49.2,50.8,-0.55,N,0.8,0.029,1.13,11.2
CDLSPINNINGTOP,bear,trend_down,2.25,321,160,161,49.8,49.7,0.07,N,1.01,0.045,1.17,8.1
CDLSPINNINGTOP,bear,trend_down,2.5,321,160,161,49.8,49.5,0.14,N,0.78,0.028,1.13,7.5
CDLSPINNINGTOP,bear,trend_down,2.75,321,160,161,49.8,48.4,0.53,N,0.86,0.034,1.14,5.3
CDLSPINNINGTOP,bear,trend_down,3.0,321,160,161,49.8,49.7,0.07,N,0.85,0.03,1.14,4.4
CDL3OUTSIDE,bull,none,0.5,147,46,101,31.3,32.4,-0.28,N,-1.16,-0.062,0.77,65.3
CDL3OUTSIDE,bull,none,0.75,147,62,85,42.2,41.5,0.17,N,-0.3,-0.026,0.95,48.3
CDL3OUTSIDE,bull,none,1.0,147,68,79,46.3,44.6,0.4,N,-0.77,-0.036,0.88,36.1
CDL3OUTSIDE,bull,none,1.25,147,71,76,48.3,46.1,0.52,N,-0.23,0.01,0.96,23.8
CDL3OUTSIDE,bull,none,1.5,147,72,75,49.0,49.0,-0.01,N,-0.33,0.005,0.95,18.4
CDL3OUTSIDE,bull,none,1.75,147,72,75,49.0,47.5,0.36,N,-0.19,0.008,0.97,12.9
CDL3OUTSIDE,bull,none,2.0,147,73,74,49.7,50.3,-0.16,N,-0.36,0.001,0.95,9.5
CDL3OUTSIDE,bull,none,2.25,147,73,74,49.7,49.4,0.05,N,-0.35,0.009,0.95,6.1
CDL3OUTSIDE,bull,none,2.5,147,73,74,49.7,50.2,-0.12,N,-0.45,0.005,0.93,3.4
CDL3OUTSIDE,bull,none,2.75,147,73,74,49.7,49.0,0.16,N,-0.33,0.004,0.95,1.4
CDL3OUTSIDE,bull,none,3.0,147,73,74,49.7,48.2,0.34,N,-0.37,0.001,0.95,1.4
CDLLONGLEGGEDDOJI,bull,atr_low,0.5,275,84,191,30.5,32.4,-0.67,N,-0.68,-0.06,0.85,65.5
CDLLONGLEGGEDDOJI,bull,atr_low,0.75,275,115,160,41.8,40.9,0.32,N,-0.26,-0.037,0.95,47.3
CDLLONGLEGGEDDOJI,bull,atr_low,1.0,275,125,150,45.5,45.4,0.02,N,-0.5,-0.053,0.91,34.5
CDLLONGLEGGEDDOJI,bull,atr_low,1.25,275,133,142,48.4,48.7,-0.11,N,-0.32,-0.043,0.94,25.5
CDLLONGLEGGEDDOJI,bull,atr_low,1.5,275,137,138,49.8,51.1,-0.43,N,-0.52,-0.056,0.91,19.3
CDLLONGLEGGEDDOJI,bull,atr_low,1.75,275,139,136,50.5,49.0,0.52,N,-0.42,-0.053,0.93,14.5
