形态,方向,过滤器,SL,交易数,胜,负,胜率%,随机WR%,Z值,显著,平均盈亏,盈亏/ATR,盈亏比,止损率%
CDLDOJI,bull,none,1.75,284,144,140,50.7,48.9,0.62,N,0.18,nan,1.03,12.0
CDLDOJI,bull,none,2.0,284,144,140,50.7,48.3,0.82,N,0.19,nan,1.03,8.8
CDLDOJI,bull,none,2.25,284,144,140,50.7,50.0,0.24,N,0.17,nan,1.03,7.4
CDLDOJI,bull,none,2.5,284,144,140,50.7,47.9,0.96,N,0.24,nan,1.04,4.9
CDLDOJI,bull,none,2.75,284,144,140,50.7,48.9,0.6,N,0.23,nan,1.04,4.2
CDLDOJI,bull,none,3.0,284,144,140,50.7,49.9,0.27,N,0.11,nan,1.02,4.2
CDLHAMMER,bull,atr_low,0.5,21,8,13,38.1,38.5,-0.04,N,2.93,0.188,1.85,57.1
CDLHAMMER,bull,atr_low,0.75,21,10,11,47.6,40.9,0.63,N,2.3,0.147,1.54,42.9
CDLHAMMER,bull,atr_low,1.0,21,10,11,47.6,50.4,-0.25,N,1.74,0.106,1.36,28.6
CDLHAMMER,bull,atr_low,1.25,21,11,10,52.4,42.1,0.96,N,1.98,0.122,1.4,23.8
CDLHAMMER,bull,atr_low,1.5,21,11,10,52.4,47.2,0.47,N,2.54,0.169,1.59,14.3
CDLHAMMER,bull,atr_low,1.75,21,11,10,52.4,50.8,0.15,N,2.6,0.174,1.61,9.5
CDLHAMMER,bull,atr_low,2.0,21,11,10,52.4,46.4,0.55,N,2.29,0.15,1.5,9.5
CDLHAMMER,bull,atr_low,2.25,21,11,10,52.4,46.0,0.58,N,1.99,0.126,1.41,9.5
CDLHAMMER,bull,atr_low,2.5,21,11,10,52.4,55.2,-0.26,N,1.68,0.103,1.32,9.5
CDLHAMMER,bull,atr_low,2.75,21,11,10,52.4,50.8,0.15,N,1.38,0.079,1.25,9.5
CDLHAMMER,bull,atr_low,3.0,21,11,10,52.4,51.2,0.11,N,2.33,0.18,1.51,4.8
CDLHAMMER,bull,atr_high,0.5,17,6,11,35.3,43.1,-0.65,N,-2.32,-0.17,0.58,64.7
CDLHAMMER,bull,atr_high,0.75,17,7,10,41.2,35.8,0.46,N,-2.56,-0.176,0.55,35.3
CDLHAMMER,bull,atr_high,1.0,17,9,8,52.9,46.1,0.57,N,0.12,-0.02,1.02,17.6
CDLHAMMER,bull,atr_high,1.25,17,9,8,52.9,47.5,0.45,N,-0.7,-0.064,0.88,17.6
CDLHAMMER,bull,atr_high,1.5,17,9,8,52.9,48.0,0.4,N,-1.2,-0.094,0.81,11.8
CDLHAMMER,bull,atr_high,1.75,17,9,8,52.9,54.9,-0.16,N,-1.7,-0.123,0.75,11.8
CDLHAMMER,bull,atr_high,2.0,17,9,8,52.9,48.5,0.36,N,-2.21,-0.152,0.7,11.8
CDLHAMMER,bull,atr_high,2.25,17,10,7,58.8,49.5,0.77,N,0.01,-0.01,1.0,0.0
CDLHAMMER,bull,atr_high,2.5,17,10,7,58.8,48.5,0.85,N,0.01,-0.01,1.0,0.0
CDLHAMMER,bull,atr_high,2.75,17,10,7,58.8,51.5,0.61,N,0.01,-0.01,1.0,0.0
CDLHAMMER,bull,atr_high,3.0,17,10,7,58.8,48.0,0.89,N,0.01,-0.01,1.0,0.0
CDLLONGLINE,bull,atr_high,0.5,96,32,64,33.3,34.3,-0.2,N,-0.37,-0.009,0.93,61.5
CDLLONGLINE,bull,atr_high,0.75,96,41,55,42.7,39.9,0.56,N,0.09,0.024,1.02,40.6
CDLLONGLINE,bull,atr_high,1.0,96,46,50,47.9,44.9,0.6,N,0.87,0.074,1.15,28.1
CDLLONGLINE,bull,atr_high,1.25,96,50,46,52.1,48.8,0.65,N,1.91,0.153,1.34,16.7
CDLLONGLINE,bull,atr_high,1.5,96,50,46,52.1,47.7,0.85,N,1.61,0.132,1.27,13.5
CDLLONGLINE,bull,atr_high,1.75,96,50,46,52.1,50.0,0.41,N,2.18,0.166,1.41,6.2
CDLLONGLINE,bull,atr_high,2.0,96,50,46,52.1,51.5,0.12,N,2.14,0.164,1.4,3.1
CDLLONGLINE,bull,atr_high,2.25,96,50,46,52.1,52.3,-0.05,N,2.01,0.156,1.36,3.1
CDLLONGLINE,bull,atr_high,2.5,96,50,46,52.1,49.1,0.58,N,1.88,0.148,1.33,3.1
CDLLONGLINE,bull,atr_high,2.75,96,50,46,52.1,47.6,0.89,N,1.74,0.14,1.3,3.1
CDLLONGLINE,bull,atr_high,3.0,96,50,46,52.1,49.1,0.58,N,1.72,0.137,1.29,2.1
CDLRICKSHAWMAN,bull,none,0.5,204,68,136,33.3,32.8,0.16,N,0.21,nan,1.05,61.3
CDLRICKSHAWMAN,bull,none,0.75,204,85,119,41.7,42.3,-0.19,N,0.3,nan,1.06,46.1
CDLRICKSHAWMAN,bull,none,1.0,204,98,106,48.0,47.0,0.3,N,0.65,nan,1.12,32.4
CDLRICKSHAWMAN,bull,none,1.25,204,102,102,50.0,48.9,0.32,N,0.82,nan,1.15,21.6
CDLRICKSHAWMAN,bull,none,1.5,204,102,102,50.0,48.4,0.46,N,0.36,nan,1.06,17.6
CDLRICKSHAWMAN,bull,none,1.75,204,103,101,50.5,48.9,0.46,N,0.37,nan,1.06,12.3
CDLRICKSHAWMAN,bull,none,2.0,204,103,101,50.5,47.4,0.89,N,0.42,nan,1.07,8.8
CDLRICKSHAWMAN,bull,none,2.25,204,103,101,50.5,49.6,0.26,N,0.49,nan,1.08,7.4
CDLRICKSHAWMAN,bull,none,2.5,204,103,101,50.5,50.6,-0.02,N,0.41,nan,1.07,5.4
CDLRICKSHAWMAN,bull,none,2.75,204,103,101,50.5,49.3,0.34,N,0.43,nan,1.07,4.4
CDLRICKSHAWMAN,bull,none,3.0,204,103,101,50.5,48.9,0.47,N,0.31,nan,1.05,4.4
CDLHANGINGMAN,bear,none,0.5,27,11,16,40.7,36.1,0.5,N,0.7,0.065,1.16,55.6
CDLHANGINGMAN,bear,none,0.75,27,13,14,48.1,41.7,0.68,N,0.22,0.03,1.04,44.4
CDLHANGINGMAN,bear,none,1.0,27,14,13,51.9,44.8,0.74,N,-0.42,-0.008,0.93,37.0
CDLHANGINGMAN,bear,none,1.25,27,15,12,55.6,48.5,0.74,N,0.72,0.077,1.14,14.8
CDLHANGINGMAN,bear,none,1.5,27,15,12,55.6,47.2,0.87,N,1.41,0.099,1.32,7.4
CDLHANGINGMAN,bear,none,1.75,27,15,12,55.6,48.1,0.77,N,1.17,0.08,1.25,7.4
CDLHANGINGMAN,bear,none,2.0,27,15,12,55.6,50.9,0.48,N,1.19,0.082,1.26,3.7
CDLHANGINGMAN,bear,none,2.25,27,15,12,55.6,51.9,0.39,N,1.08,0.072,1.23,3.7
CDLHANGINGMAN,bear,none,2.5,27,15,12,55.6,47.8,0.8,N,0.96,0.063,1.2,3.7
CDLHANGINGMAN,bear,none,2.75,27,15,12,55.6,47.8,0.8,N,0.85,0.054,1.17,3.7
CDLHANGINGMAN,bear,none,3.0,27,15,12,55.6,47.5,0.83,N,0.73,0.045,1.14,3.7
CDLMARUBOZU,bear,rsi_mid_overbought,0.5,10,3,7,30.0,19.2,0.87,N,-2.16,-0.081,0.53,70.0
CDLMARUBOZU,bear,rsi_mid_overbought,0.75,10,4,6,40.0,44.2,-0.27,N,-2.09,-0.082,0.55,40.0
CDLMARUBOZU,bear,rsi_mid_overbought,1.0,10,5,5,50.0,41.7,0.53,N,0.32,0.065,1.09,10.0
CDLMARUBOZU,bear,rsi_mid_overbought,1.25,10,5,5,50.0,45.0,0.32,N,0.03,0.04,1.01,10.0
CDLMARUBOZU,bear,rsi_mid_overbought,1.5,10,5,5,50.0,52.5,-0.16,N,-0.25,0.015,0.94,10.0
CDLMARUBOZU,bear,rsi_mid_overbought,1.75,10,5,5,50.0,55.0,-0.32,N,-0.04,0.033,0.99,0.0
CDLMARUBOZU,bear,rsi_mid_overbought,2.0,10,5,5,50.0,50.8,-0.05,N,-0.04,0.033,0.99,0.0
CDLMARUBOZU,bear,rsi_mid_overbought,2.25,10,5,5,50.0,49.2,0.05,N,-0.04,0.033,0.99,0.0
CDLMARUBOZU,bear,rsi_mid_overbought,2.5,10,5,5,50.0,55.0,-0.32,N,-0.04,0.033,0.99,0.0
CDLMARUBOZU,bear,rsi_mid_overbought,2.75,10,5,5,50.0,52.5,-0.16,N,-0.04,0.033,0.99,0.0
CDLMARUBOZU,bear,rsi_mid_overbought,3.0,10,5,5,50.0,53.3,-0.21,N,-0.04,0.033,0.99,0.0
CDLSHORTLINE,bull,none,0.5,346,138,208,39.9,38.8,0.43,N,0.26,0.01,1.07,49.4
CDLSHORTLINE,bull,none,0.75,346,162,184,46.8,45.9,0.34,N,0.57,0.032,1.13,32.9
CDLSHORTLINE,bull,none,1.0,346,169,177,48.8,46.7,0.79,N,0.35,0.017,1.08,23.7
CDLSHORTLINE,bull,none,1.25,346,172,174,49.7,49.2,0.18,N,0.4,0.02,1.09,15.9
CDLSHORTLINE,bull,none,1.5,346,173,173,50.0,48.9,0.41,N,0.36,0.017,1.08,11.0
CDLSHORTLINE,bull,none,1.75,346,173,173,50.0,48.6,0.53,N,0.45,0.025,1.1,5.8
CDLSHORTLINE,bull,none,2.0,346,173,173,50.0,47.8,0.81,N,0.43,0.026,1.09,3.8
CDLSHORTLINE,bull,none,2.25,346,173,173,50.0,49.3,0.27,N,0.43,0.025,1.09,3.2
CDLSHORTLINE,bull,none,2.5,346,174,172,50.3,50.5,-0.07,N,0.48,0.027,1.11,2.3
CDLSHORTLINE,bull,none,2.75,346,174,172,50.3,50.5,-0.07,N,0.43,0.024,1.09,1.7
CDLSHORTLINE,bull,none,3.0,346,174,172,50.3,49.7,0.22,N,0.53,0.027,1.12,1.4
CDLLONGLEGGEDDOJI,bull,rsi_overbought,0.5,17,8,9,47.1,48.0,-0.08,N,5.34,0.327,2.28,47.1
CDLLONGLEGGEDDOJI,bull,rsi_overbought,0.75,17,8,9,47.1,47.5,-0.04,N,3.36,0.21,1.55,47.1
CDLLONGLEGGEDDOJI,bull,rsi_overbought,1.0,17,8,9,47.1,37.7,0.79,N,3.59,0.223,1.61,23.5
CDLLONGLEGGEDDOJI,bull,rsi_overbought,1.25,17,9,8,52.9,49.5,0.28,N,5.24,0.338,2.2,5.9
CDLLONGLEGGEDDOJI,bull,rsi_overbought,1.5,17,9,8,52.9,49.0,0.32,N,4.9,0.323,2.04,5.9
CDLLONGLEGGEDDOJI,bull,rsi_overbought,1.75,17,9,8,52.9,47.5,0.45,N,4.57,0.309,1.91,5.9
CDLLONGLEGGEDDOJI,bull,rsi_overbought,2.0,17,9,8,52.9,52.0,0.08,N,4.23,0.294,1.79,5.9
CDLLONGLEGGEDDOJI,bull,rsi_overbought,2.25,17,9,8,52.9,45.1,0.65,N,4.98,0.327,2.08,0.0
CDLLONGLEGGEDDOJI,bull,rsi_overbought,2.5,17,9,8,52.9,51.0,0.16,N,4.98,0.327,2.08,0.0
CDLLONGLEGGEDDOJI,bull,rsi_overbought,2.75,17,9,8,52.9,49.0,0.32,N,4.98,0.327,2.08,0.0
CDLLONGLEGGEDDOJI,bull,rsi_overbought,3.0,17,9,8,52.9,50.5,0.2,N,4.98,0.327,2.08,0.0
CDLTAKURI,bull,rsi_mid_oversold,0.5,20,10,10,50.0,41.2,0.79,N,1.89,0.124,1.45,50.0
CDLTAKURI,bull,rsi_mid_oversold,0.75,20,10,10,50.0,47.1,0.26,N,0.86,0.049,1.17,40.0
CDLTAKURI,bull,rsi_mid_oversold,1.0,20,10,10,50.0,42.5,0.68,N,0.36,0.019,1.06,25.0
CDLTAKURI,bull,rsi_mid_oversold,1.25,20,11,9,55.0,50.0,0.45,N,1.01,0.08,1.19,15.0
CDLTAKURI,bull,rsi_mid_oversold,1.5,20,11,9,55.0,49.6,0.48,N,0.85,0.069,1.15,5.0
CDLTAKURI,bull,rsi_mid_oversold,1.75,20,11,9,55.0,55.4,-0.04,N,0.67,0.057,1.11,5.0
CDLTAKURI,bull,rsi_mid_oversold,2.0,20,11,9,55.0,48.3,0.6,N,0.48,0.044,1.08,5.0
CDLTAKURI,bull,rsi_mid_oversold,2.25,20,11,9,55.0,47.9,0.63,N,1.69,0.127,1.35,0.0
CDLTAKURI,bull,rsi_mid_oversold,2.5,20,11,9,55.0,49.6,0.48,N,1.69,0.127,1.35,0.0
CDLTAKURI,bull,rsi_mid_oversold,2.75,20,11,9,55.0,47.9,0.63,N,1.69,0.127,1.35,0.0
CDLTAKURI,bull,rsi_mid_oversold,3.0,20,11,9,55.0,50.4,0.41,N,1.69,0.127,1.35,0.0
CDLDOJI,bull,rsi_overbought,0.5,17,8,9,47.1,53.9,-0.57,N,5.34,0.327,2.28,47.1
CDLDOJI,bull,rsi_overbought,0.75,17,8,9,47.1,50.5,-0.28,N,3.36,0.21,1.55,47.1
CDLDOJI,bull,rsi_overbought,1.0,17,8,9,47.1,46.1,0.08,N,3.59,0.223,1.61,23.5
CDLDOJI,bull,rsi_overbought,1.25,17,9,8,52.9,48.5,0.36,N,5.24,0.338,2.2,5.9
CDLDOJI,bull,rsi_overbought,1.5,17,9,8,52.9,52.5,0.04,N,4.9,0.323,2.04,5.9
CDLDOJI,bull,rsi_overbought,1.75,17,9,8,52.9,50.5,0.2,N,4.57,0.309,1.91,5.9
CDLDOJI,bull,rsi_overbought,2.0,17,9,8,52.9,52.0,0.08,N,4.23,0.294,1.79,5.9
CDLDOJI,bull,rsi_overbought,2.25,17,9,8,52.9,45.6,0.61,N,4.98,0.327,2.08,0.0
CDLDOJI,bull,rsi_overbought,2.5,17,9,8,52.9,43.6,0.77,N,4.98,0.327,2.08,0.0
CDLDOJI,bull,rsi_overbought,2.75,17,9,8,52.9,46.6,0.53,N,4.98,0.327,2.08,0.0
CDLDOJI,bull,rsi_overbought,3.0,17,9,8,52.9,55.4,-0.2,N,4.98,0.327,2.08,0.0
CDLHARAMICROSS,bear,trend_down,0.5,23,6,17,26.1,31.2,-0.53,N,-0.98,-0.061,0.82,73.9
CDLHARAMICROSS,bear,trend_down,0.75,23,10,13,43.5,42.0,0.14,N,1.23,0.074,1.27,39.1
CDLHARAMICROSS,bear,trend_down,1.0,23,11,12,47.8,49.6,-0.17,N,1.73,0.117,1.39,21.7
CDLHARAMICROSS,bear,trend_down,1.25,23,12,11,52.2,51.8,0.03,N,2.92,0.16,1.72,17.4
CDLHARAMICROSS,bear,trend_down,1.5,23,12,11,52.2,52.2,0.0,N,2.35,0.116,1.5,17.4
CDLHARAMICROSS,bear,trend_down,1.75,23,12,11,52.2,56.2,-0.39,N,1.77,0.073,1.34,17.4
CDLHARAMICROSS,bear,trend_down,2.0,23,12,11,52.2,50.7,0.14,N,2.55,0.121,1.57,8.7
CDLHARAMICROSS,bear,trend_down,2.25,23,12,11,52.2,47.1,0.49,N,2.55,0.118,1.57,4.3
CDLHARAMICROSS,bear,trend_down,2.5,23,12,11,52.2,49.6,0.24,N,2.57,0.12,1.58,0.0
CDLHARAMICROSS,bear,trend_down,2.75,23,12,11,52.2,44.2,0.77,N,2.57,0.12,1.58,0.0
CDLHARAMICROSS,bear,trend_down,3.0,23,12,11,52.2,47.5,0.45,N,2.57,0.12,1.58,0.0
CDLLONGLEGGEDDOJI,bull,atr_low,0.5,180,60,120,33.3,31.9,0.41,N,0.41,0.019,1.1,59.4
CDLLONGLEGGEDDOJI,bull,atr_low,0.75,180,76,104,42.2,41.3,0.25,N,0.68,0.03,1.15,43.3
CDLLONGLEGGEDDOJI,bull,atr_low,1.0,180,85,95,47.2,46.8,0.11,N,0.68,0.032,1.14,31.7
CDLLONGLEGGEDDOJI,bull,atr_low,1.25,180,88,92,48.9,47.8,0.29,N,0.58,0.023,1.11,22.8
CDLLONGLEGGEDDOJI,bull,atr_low,1.5,180,89,91,49.4,48.6,0.22,N,0.26,0.0,1.05,18.3
CDLLONGLEGGEDDOJI,bull,atr_low,1.75,180,91,89,50.6,49.2,0.36,N,0.34,0.005,1.06,13.9
CDLLONGLEGGEDDOJI,bull,atr_low,2.0,180,91,89,50.6,49.6,0.26,N,0.23,-0.007,1.04,11.1
CDLLONGLEGGEDDOJI,bull,atr_low,2.25,180,91,89,50.6,47.7,0.77,N,0.22,-0.009,1.04,9.4
CDLLONGLEGGEDDOJI,bull,atr_low,2.5,180,91,89,50.6,48.4,0.58,N,0.1,-0.02,1.02,7.2
CDLLONGLEGGEDDOJI,bull,atr_low,2.75,180,91,89,50.6,48.6,0.53,N,0.11,-0.024,1.02,6.1
CDLLONGLEGGEDDOJI,bull,atr_low,3.0,180,91,89,50.6,49.0,0.41,N,-0.06,-0.039,0.99,6.1
CDLTAKURI,bull,atr_high,0.5,23,10,13,43.5,41.7,0.18,N,0.33,0.025,1.07,56.5
CDLTAKURI,bull,atr_high,0.75,23,12,11,52.2,51.1,0.1,N,1.74,0.116,1.39,26.1
CDLTAKURI,bull,atr_high,1.0,23,12,11,52.2,54.0,-0.17,N,1.15,0.081,1.23,17.4
CDLTAKURI,bull,atr_high,1.25,23,12,11,52.2,48.2,0.38,N,0.75,0.061,1.14,13.0
CDLTAKURI,bull,atr_high,1.5,23,12,11,52.2,49.3,0.28,N,0.71,0.056,1.13,4.3
CDLTAKURI,bull,atr_high,1.75,23,12,11,52.2,49.6,0.24,N,0.56,0.045,1.1,4.3
CDLTAKURI,bull,atr_high,2.0,23,12,11,52.2,53.6,-0.14,N,0.8,0.063,1.15,0.0
CDLTAKURI,bull,atr_high,2.25,23,12,11,52.2,54.3,-0.21,N,0.8,0.063,1.15,0.0
CDLTAKURI,bull,atr_high,2.5,23,12,11,52.2,44.2,0.77,N,0.8,0.063,1.15,0.0
CDLTAKURI,bull,atr_high,2.75,23,12,11,52.2,45.3,0.66,N,0.8,0.063,1.15,0.0
CDLTAKURI,bull,atr_high,3.0,23,12,11,52.2,50.7,0.14,N,0.8,0.063,1.15,0.0
CDLEVENINGSTAR,bear,trend_down,0.5,11,4,7,36.4,39.4,-0.21,N,-1.22,-0.047,0.72,63.6
CDLEVENINGSTAR,bear,trend_down,0.75,11,5,6,45.5,47.0,-0.1,N,-2.08,-0.088,0.64,54.5
CDLEVENINGSTAR,bear,trend_down,1.0,11,6,5,54.5,57.6,-0.2,N,-1.96,-0.076,0.7,45.5
CDLEVENINGSTAR,bear,trend_down,1.25,11,6,5,54.5,52.3,0.15,N,-3.22,-0.171,0.58,36.4
CDLEVENINGSTAR,bear,trend_down,1.5,11,6,5,54.5,47.7,0.45,N,-4.41,-0.262,0.51,36.4
CDLEVENINGSTAR,bear,trend_down,1.75,11,6,5,54.5,47.0,0.5,N,-5.04,-0.305,0.47,27.3
CDLEVENINGSTAR,bear,trend_down,2.0,11,6,5,54.5,47.7,0.45,N,-3.76,-0.184,0.55,9.1
CDLEVENINGSTAR,bear,trend_down,2.25,11,6,5,54.5,52.3,0.15,N,-4.16,-0.206,0.52,9.1
CDLEVENINGSTAR,bear,trend_down,2.5,11,6,5,54.5,48.5,0.4,N,-4.55,-0.229,0.5,9.1
CDLEVENINGSTAR,bear,trend_down,2.75,11,6,5,54.5,43.2,0.76,N,-4.94,-0.252,0.48,9.1
CDLEVENINGSTAR,bear,trend_down,3.0,11,6,5,54.5,43.2,0.76,N,-5.34,-0.275,0.46,9.1
CDLLONGLINE,bull,atr_low,0.5,217,62,155,28.6,30.9,-0.75,N,-1.17,-0.084,0.74,67.7
CDLLONGLINE,bull,atr_low,0.75,217,83,134,38.2,41.4,-0.93,N,-0.86,-0.06,0.83,46.5
CDLLONGLINE,bull,atr_low,1.0,217,94,123,43.3,44.0,-0.22,N,-0.45,-0.021,0.92,33.2
CDLLONGLINE,bull,atr_low,1.25,217,101,116,46.5,46.9,-0.11,N,-0.27,-0.009,0.95,24.0
CDLLONGLINE,bull,atr_low,1.5,217,109,108,50.2,48.4,0.54,N,0.21,0.031,1.04,16.6
CDLLONGLINE,bull,atr_low,1.75,217,109,108,50.2,49.9,0.1,N,0.11,0.025,1.02,10.1
CDLLONGLINE,bull,atr_low,2.0,217,109,108,50.2,49.6,0.18,N,0.23,0.038,1.04,5.1
CDLLONGLINE,bull,atr_low,2.25,217,109,108,50.2,49.8,0.14,N,0.22,0.038,1.04,3.7
CDLLONGLINE,bull,atr_low,2.5,217,109,108,50.2,47.7,0.76,N,0.18,0.037,1.03,3.2
CDLLONGLINE,bull,atr_low,2.75,217,109,108,50.2,49.7,0.17,N,0.07,0.029,1.01,3.2
CDLLONGLINE,bull,atr_low,3.0,217,109,108,50.2,49.3,0.26,N,0.09,0.029,1.02,2.3
CDLENGULFING,bear,atr_high,0.5,72,26,46,36.1,35.8,0.06,N,-0.23,-0.03,0.95,58.3
CDLENGULFING,bear,atr_high,0.75,72,30,42,41.7,42.8,-0.2,N,-0.55,-0.04,0.91,44.4
CDLENGULFING,bear,atr_high,1.0,72,36,36,50.0,50.1,-0.02,N,0.24,0.016,1.04,27.8
CDLENGULFING,bear,atr_high,1.25,72,37,35,51.4,47.0,0.75,N,0.29,0.02,1.05,13.9
CDLENGULFING,bear,atr_high,1.5,72,37,35,51.4,48.6,0.47,N,0.23,0.017,1.04,11.1
CDLENGULFING,bear,atr_high,1.75,72,37,35,51.4,49.8,0.27,N,-0.02,0.003,1.0,9.7
CDLENGULFING,bear,atr_high,2.0,72,37,35,51.4,52.4,-0.18,N,0.27,0.019,1.05,4.2
CDLENGULFING,bear,atr_high,2.25,72,37,35,51.4,51.2,0.04,N,0.1,0.008,1.02,4.2
CDLENGULFING,bear,atr_high,2.5,72,37,35,51.4,52.7,-0.22,N,0.01,0.002,1.0,2.8
CDLENGULFING,bear,atr_high,2.75,72,37,35,51.4,51.2,0.04,N,-0.09,-0.005,0.98,2.8
CDLENGULFING,bear,atr_high,3.0,72,37,35,51.4,48.0,0.57,N,0.06,0.006,1.01,1.4
CDLHIGHWAVE,bull,trend_down,0.5,134,46,88,34.3,31.8,0.63,N,0.73,0.059,1.17,59.7
CDLHIGHWAVE,bull,trend_down,0.75,134,54,80,40.3,38.1,0.52,N,0.25,0.02,1.05,49.3
CDLHIGHWAVE,bull,trend_down,1.0,134,63,71,47.0,47.8,-0.17,N,0.66,0.058,1.12,32.1
CDLHIGHWAVE,bull,trend_down,1.25,134,66,68,49.3,47.2,0.48,N,0.8,0.073,1.14,23.9
CDLHIGHWAVE,bull,trend_down,1.5,134,67,67,50.0,48.0,0.46,N,0.37,0.043,1.06,19.4
CDLHIGHWAVE,bull,trend_down,1.75,134,68,66,50.7,48.1,0.62,N,0.23,0.034,1.04,14.9
CDLHIGHWAVE,bull,trend_down,2.0,134,68,66,50.7,50.2,0.13,N,0.06,0.014,1.01,11.9
CDLHIGHWAVE,bull,trend_down,2.25,134,68,66,50.7,49.4,0.3,N,0.03,0.014,1.0,9.0
CDLHIGHWAVE,bull,trend_down,2.5,134,69,65,51.5,48.3,0.75,N,0.32,0.026,1.05,6.0
CDLHIGHWAVE,bull,trend_down,2.75,134,69,65,51.5,49.8,0.4,N,0.16,0.012,1.03,5.2
CDLHIGHWAVE,bull,trend_down,3.0,134,69,65,51.5,49.8,0.39,N,0.01,-0.001,1.0,5.2
CDLENGULFING,bull,trend_down,0.5,145,50,95,34.5,33.9,0.16,N,-0.09,-0.001,0.98,61.4
CDLENGULFING,bull,trend_down,0.75,145,61,84,42.1,41.1,0.23,N,-0.25,-0.004,0.95,46.9
CDLENGULFING,bull,trend_down,1.0,145,67,78,46.2,44.7,0.38,N,-0.57,-0.018,0.91,38.6
CDLENGULFING,bull,trend_down,1.25,145,71,74,49.0,48.3,0.15,N,-0.76,-0.023,0.88,26.2
CDLENGULFING,bull,trend_down,1.5,145,73,72,50.3,47.4,0.71,N,-0.69,-0.011,0.89,19.3
CDLENGULFING,bull,trend_down,1.75,145,73,72,50.3,47.4,0.72,N,-0.55,-0.004,0.91,13.1
CDLENGULFING,bull,trend_down,2.0,145,73,72,50.3,49.5,0.21,N,-0.28,0.018,0.95,7.6
CDLENGULFING,bull,trend_down,2.25,145,73,72,50.3,49.7,0.17,N,-0.38,0.014,0.94,5.5
CDLENGULFING,bull,trend_down,2.5,145,73,72,50.3,49.3,0.26,N,-0.56,0.002,0.91,4.8
CDLENGULFING,bull,trend_down,2.75,145,73,72,50.3,50.1,0.06,N,-0.7,-0.007,0.89,4.1
CDLENGULFING,bull,trend_down,3.0,145,73,72,50.3,49.7,0.15,N,-0.75,-0.01,0.89,3.4
CDLLONGLEGGEDDOJI,bull,none,0.5,284,97,187,34.2,34.4,-0.1,N,-0.03,nan,0.99,60.6
CDLLONGLEGGEDDOJI,bull,none,0.75,284,119,165,41.9,42.0,-0.04,N,0.05,nan,1.01,43.7
CDLLONGLEGGEDDOJI,bull,none,1.0,284,134,150,47.2,47.3,-0.03,N,0.18,nan,1.03,30.6
CDLLONGLEGGEDDOJI,bull,none,1.25,284,140,144,49.3,49.0,0.11,N,0.35,nan,1.07,21.1
CDLLONGLEGGEDDOJI,bull,none,1.5,284,142,142,50.0,48.2,0.61,N,0.14,nan,1.02,16.5
CDLLONGLEGGEDDOJI,bull,none,1.75,284,144,140,50.7,48.6,0.72,N,0.18,nan,1.03,12.0
CDLLONGLEGGEDDOJI,bull,none,2.0,284,144,140,50.7,51.2,-0.18,N,0.19,nan,1.03,8.8
CDLLONGLEGGEDDOJI,bull,none,2.25,284,144,140,50.7,50.0,0.24,N,0.17,nan,1.03,7.4
CDLLONGLEGGEDDOJI,bull,none,2.5,284,144,140,50.7,49.1,0.54,N,0.24,nan,1.04,4.9
CDLLONGLEGGEDDOJI,bull,none,2.75,284,144,140,50.7,50.9,-0.08,N,0.23,nan,1.04,4.2
CDLLONGLEGGEDDOJI,bull,none,3.0,284,144,140,50.7,51.3,-0.22,N,0.11,nan,1.02,4.2
CDLSHORTLINE,bear,rsi_mid_overbought,0.5,57,25,32,43.9,39.2,0.72,N,0.7,0.046,1.21,42.1
CDLSHORTLINE,bear,rsi_mid_overbought,0.75,57,29,28,50.9,48.2,0.4,N,1.12,0.078,1.3,29.8
CDLSHORTLINE,bear,rsi_mid_overbought,1.0,57,29,28,50.9,48.0,0.44,N,0.76,0.051,1.19,19.3
CDLSHORTLINE,bear,rsi_mid_overbought,1.25,57,29,28,50.9,50.4,0.07,N,1.13,0.073,1.31,7.0
CDLSHORTLINE,bear,rsi_mid_overbought,1.5,57,29,28,50.9,49.3,0.24,N,1.02,0.064,1.27,3.5
CDLSHORTLINE,bear,rsi_mid_overbought,1.75,57,29,28,50.9,48.0,0.44,N,0.92,0.055,1.24,3.5
CDLSHORTLINE,bear,rsi_mid_overbought,2.0,57,29,28,50.9,48.4,0.38,N,1.0,0.062,1.26,1.8
CDLSHORTLINE,bear,rsi_mid_overbought,2.25,57,29,28,50.9,53.4,-0.38,N,0.95,0.058,1.25,1.8
CDLSHORTLINE,bear,rsi_mid_overbought,2.5,57,29,28,50.9,53.8,-0.44,N,0.9,0.053,1.23,1.8
CDLSHORTLINE,bear,rsi_mid_overbought,2.75,57,29,28,50.9,50.3,0.09,N,0.85,0.049,1.21,1.8
CDLSHORTLINE,bear,rsi_mid_overbought,3.0,57,29,28,50.9,51.2,-0.04,N,0.8,0.045,1.2,1.8
CDLEVENINGSTAR,bear,none,0.5,11,4,7,36.4,41.7,-0.36,N,-1.22,-0.047,0.72,63.6
CDLEVENINGSTAR,bear,none,0.75,11,5,6,45.5,47.7,-0.15,N,-2.08,-0.088,0.64,54.5
CDLEVENINGSTAR,bear,none,1.0,11,6,5,54.5,56.8,-0.15,N,-1.96,-0.076,0.7,45.5
CDLEVENINGSTAR,bear,none,1.25,11,6,5,54.5,48.5,0.4,N,-3.22,-0.171,0.58,36.4
