形态,方向,过滤器,SL,交易数,胜,负,胜率%,随机WR%,Z值,显著,平均盈亏,盈亏/ATR,盈亏比,止损率%
CDL3OUTSIDE,bear,trend_down,2.25,70,38,32,54.3,49.5,0.8,N,3.85,0.199,1.48,2.9
CDL3OUTSIDE,bear,trend_down,2.5,70,38,32,54.3,50.8,0.58,N,3.62,0.192,1.44,2.9
CDL3OUTSIDE,bear,trend_down,2.75,70,38,32,54.3,51.1,0.54,N,3.74,0.194,1.46,1.4
CDL3OUTSIDE,bear,trend_down,3.0,70,38,32,54.3,51.9,0.4,N,3.65,0.19,1.45,1.4
CDLDOJI,bull,atr_high,0.5,87,33,54,37.9,38.3,-0.07,N,1.37,0.047,1.14,54.0
CDLDOJI,bull,atr_high,0.75,87,40,47,46.0,44.5,0.27,N,1.35,0.035,1.12,36.8
CDLDOJI,bull,atr_high,1.0,87,44,43,50.6,47.5,0.57,N,1.44,0.034,1.12,31.0
CDLDOJI,bull,atr_high,1.25,87,45,42,51.7,47.4,0.81,N,1.23,0.005,1.1,25.3
CDLDOJI,bull,atr_high,1.5,87,46,41,52.9,46.6,1.18,N,1.83,0.026,1.15,16.1
CDLDOJI,bull,atr_high,1.75,87,46,41,52.9,51.2,0.3,N,1.68,0.007,1.13,12.6
CDLDOJI,bull,atr_high,2.0,87,48,39,55.2,49.2,1.11,N,3.25,0.078,1.29,5.7
CDLDOJI,bull,atr_high,2.25,87,48,39,55.2,51.0,0.79,N,3.37,0.082,1.31,3.4
CDLDOJI,bull,atr_high,2.5,87,48,39,55.2,49.7,1.02,N,3.16,0.073,1.28,3.4
CDLDOJI,bull,atr_high,2.75,87,48,39,55.2,49.4,1.07,N,2.94,0.064,1.26,3.4
CDLDOJI,bull,atr_high,3.0,87,48,39,55.2,46.9,1.54,N,3.11,0.069,1.27,2.3
CDLSPINNINGTOP,bull,rsi_mid_oversold,0.5,99,40,59,40.4,39.2,0.24,N,2.37,0.082,1.28,54.5
CDLSPINNINGTOP,bull,rsi_mid_oversold,0.75,99,48,51,48.5,41.9,1.32,N,3.44,0.099,1.39,38.4
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.0,99,54,45,54.5,46.9,1.53,N,3.56,0.088,1.38,28.3
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.25,99,54,45,54.5,49.0,1.11,N,3.34,0.055,1.35,22.2
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.5,99,54,45,54.5,48.2,1.26,N,2.84,0.043,1.28,16.2
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.75,99,54,45,54.5,48.3,1.24,N,2.13,0.017,1.2,14.1
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.0,99,55,44,55.6,51.7,0.77,N,3.31,0.091,1.33,8.1
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.25,99,55,44,55.6,50.8,0.94,N,2.72,0.075,1.26,7.1
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.5,99,55,44,55.6,47.8,1.54,N,2.1,0.057,1.19,7.1
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.75,99,55,44,55.6,50.5,1.01,N,1.65,0.044,1.14,6.1
CDLSPINNINGTOP,bull,rsi_mid_oversold,3.0,99,55,44,55.6,48.4,1.42,N,1.59,0.049,1.14,5.1
CDL3OUTSIDE,bull,atr_low,0.5,96,32,64,33.3,33.7,-0.07,N,-0.24,0.018,0.97,61.5
CDL3OUTSIDE,bull,atr_low,0.75,96,45,51,46.9,41.2,1.12,N,0.9,0.078,1.1,39.6
CDL3OUTSIDE,bull,atr_low,1.0,96,49,47,51.0,45.4,1.11,N,0.37,0.067,1.04,29.2
CDL3OUTSIDE,bull,atr_low,1.25,96,51,45,53.1,45.4,1.52,N,1.01,0.095,1.11,17.7
CDL3OUTSIDE,bull,atr_low,1.5,96,51,45,53.1,46.2,1.36,N,0.32,0.067,1.03,15.6
CDL3OUTSIDE,bull,atr_low,1.75,96,51,45,53.1,50.3,0.56,N,0.1,0.054,1.01,12.5
CDL3OUTSIDE,bull,atr_low,2.0,96,51,45,53.1,50.9,0.44,N,-0.3,0.045,0.97,8.3
CDL3OUTSIDE,bull,atr_low,2.25,96,51,45,53.1,49.7,0.66,N,0.08,0.063,1.01,4.2
CDL3OUTSIDE,bull,atr_low,2.5,96,51,45,53.1,49.7,0.68,N,-0.22,0.053,0.98,4.2
CDL3OUTSIDE,bull,atr_low,2.75,96,51,45,53.1,48.3,0.95,N,-0.37,0.049,0.96,3.1
CDL3OUTSIDE,bull,atr_low,3.0,96,51,45,53.1,49.8,0.65,N,-0.61,0.041,0.94,3.1
CDLGRAVESTONEDOJI,bear,trend_up,0.5,26,11,15,42.3,34.9,0.79,N,0.65,0.009,1.08,53.8
CDLGRAVESTONEDOJI,bear,trend_up,0.75,26,15,11,57.7,42.9,1.52,N,1.28,0.118,1.14,23.1
CDLGRAVESTONEDOJI,bear,trend_up,1.0,26,15,11,57.7,45.5,1.25,N,1.81,0.094,1.21,15.4
CDLGRAVESTONEDOJI,bear,trend_up,1.25,26,15,11,57.7,54.5,0.33,N,1.45,0.085,1.16,11.5
CDLGRAVESTONEDOJI,bear,trend_up,1.5,26,16,10,61.5,50.0,1.18,N,3.47,0.152,1.43,7.7
CDLGRAVESTONEDOJI,bear,trend_up,1.75,26,16,10,61.5,50.6,1.11,N,3.03,0.137,1.35,3.8
CDLGRAVESTONEDOJI,bear,trend_up,2.0,26,16,10,61.5,47.8,1.41,N,2.75,0.127,1.31,3.8
CDLGRAVESTONEDOJI,bear,trend_up,2.25,26,16,10,61.5,53.5,0.82,N,3.26,0.145,1.39,0.0
CDLGRAVESTONEDOJI,bear,trend_up,2.5,26,16,10,61.5,47.4,1.44,N,3.26,0.145,1.39,0.0
CDLGRAVESTONEDOJI,bear,trend_up,2.75,26,16,10,61.5,48.7,1.31,N,3.26,0.145,1.39,0.0
CDLGRAVESTONEDOJI,bear,trend_up,3.0,26,16,10,61.5,55.1,0.66,N,3.26,0.145,1.39,0.0
CDLSPINNINGTOP,bear,atr_low,0.5,364,132,232,36.3,34.4,0.75,N,1.93,0.056,1.27,57.4
CDLSPINNINGTOP,bear,atr_low,0.75,364,166,198,45.6,42.4,1.25,N,2.69,0.082,1.34,40.1
CDLSPINNINGTOP,bear,atr_low,1.0,364,182,182,50.0,46.7,1.24,N,2.66,0.079,1.31,29.9
CDLSPINNINGTOP,bear,atr_low,1.25,364,187,177,51.4,48.0,1.3,N,2.64,0.079,1.3,20.9
CDLSPINNINGTOP,bear,atr_low,1.5,364,189,175,51.9,48.1,1.47,N,2.5,0.073,1.28,16.5
CDLSPINNINGTOP,bear,atr_low,1.75,364,191,173,52.5,48.8,1.39,N,2.33,0.064,1.25,12.9
CDLSPINNINGTOP,bear,atr_low,2.0,364,191,173,52.5,49.5,1.14,N,2.27,0.062,1.25,9.1
CDLSPINNINGTOP,bear,atr_low,2.25,364,192,172,52.7,49.9,1.09,N,2.32,0.065,1.25,6.6
CDLSPINNINGTOP,bear,atr_low,2.5,364,192,172,52.7,50.0,1.04,N,2.09,0.056,1.22,6.0
CDLSPINNINGTOP,bear,atr_low,2.75,364,192,172,52.7,49.2,1.37,N,2.03,0.053,1.21,4.4
CDLSPINNINGTOP,bear,atr_low,3.0,364,192,172,52.7,51.0,0.66,N,1.86,0.045,1.19,4.1
CDL3OUTSIDE,bear,atr_high,0.5,32,13,19,40.6,28.9,1.46,N,4.33,0.172,1.44,59.4
CDL3OUTSIDE,bear,atr_high,0.75,32,15,17,46.9,37.8,1.06,N,2.66,0.152,1.21,46.9
CDL3OUTSIDE,bear,atr_high,1.0,32,17,15,53.1,44.3,1.01,N,3.59,0.151,1.29,34.4
CDL3OUTSIDE,bear,atr_high,1.25,32,18,14,56.2,46.6,1.09,N,9.74,0.276,2.32,9.4
CDL3OUTSIDE,bear,atr_high,1.5,32,18,14,56.2,48.7,0.85,N,9.38,0.267,2.21,6.2
CDL3OUTSIDE,bear,atr_high,1.75,32,18,14,56.2,46.9,1.06,N,8.85,0.252,2.07,6.2
CDL3OUTSIDE,bear,atr_high,2.0,32,18,14,56.2,52.9,0.38,N,8.31,0.236,1.95,6.2
CDL3OUTSIDE,bear,atr_high,2.25,32,18,14,56.2,51.6,0.53,N,7.78,0.22,1.83,6.2
CDL3OUTSIDE,bear,atr_high,2.5,32,18,14,56.2,50.5,0.65,N,7.25,0.205,1.74,6.2
CDL3OUTSIDE,bear,atr_high,2.75,32,18,14,56.2,49.7,0.74,N,7.47,0.209,1.78,3.1
CDL3OUTSIDE,bear,atr_high,3.0,32,18,14,56.2,51.0,0.59,N,8.27,0.236,1.94,0.0
CDLMARUBOZU,bear,trend_down,0.5,48,17,31,35.4,31.6,0.57,N,-2.86,-0.055,0.69,62.5
CDLMARUBOZU,bear,trend_down,0.75,48,24,24,50.0,40.1,1.4,N,-1.87,-0.014,0.79,39.6
CDLMARUBOZU,bear,trend_down,1.0,48,25,23,52.1,42.2,1.39,N,-2.43,-0.036,0.75,27.1
CDLMARUBOZU,bear,trend_down,1.25,48,25,23,52.1,41.7,1.46,N,-4.07,-0.104,0.64,27.1
CDLMARUBOZU,bear,trend_down,1.5,48,27,21,56.2,51.9,0.6,N,-4.07,-0.103,0.65,22.9
CDLMARUBOZU,bear,trend_down,1.75,48,28,20,58.3,53.6,0.65,N,-4.22,-0.088,0.64,18.8
CDLMARUBOZU,bear,trend_down,2.0,48,28,20,58.3,51.0,1.01,N,-4.88,-0.112,0.61,12.5
CDLMARUBOZU,bear,trend_down,2.25,48,28,20,58.3,51.6,0.94,N,-5.71,-0.143,0.57,12.5
CDLMARUBOZU,bear,trend_down,2.5,48,28,20,58.3,53.6,0.65,N,-5.73,-0.156,0.57,8.3
CDLMARUBOZU,bear,trend_down,2.75,48,28,20,58.3,49.5,1.23,N,-6.14,-0.177,0.55,8.3
CDLMARUBOZU,bear,trend_down,3.0,48,28,20,58.3,49.5,1.23,N,-6.55,-0.198,0.54,8.3
CDLENGULFING,bear,rsi_mid_overbought,0.5,46,16,30,34.8,32.6,0.31,N,-0.8,-0.014,0.9,58.7
CDLENGULFING,bear,rsi_mid_overbought,0.75,46,24,22,52.2,42.2,1.37,N,0.7,0.088,1.09,30.4
CDLENGULFING,bear,rsi_mid_overbought,1.0,46,25,21,54.3,50.0,0.59,N,0.72,0.089,1.09,21.7
CDLENGULFING,bear,rsi_mid_overbought,1.25,46,26,20,56.5,48.9,1.03,N,0.31,0.077,1.04,15.2
CDLENGULFING,bear,rsi_mid_overbought,1.5,46,26,20,56.5,50.0,0.88,N,0.1,0.071,1.01,10.9
CDLENGULFING,bear,rsi_mid_overbought,1.75,46,26,20,56.5,48.9,1.03,N,-0.63,0.044,0.93,10.9
CDLENGULFING,bear,rsi_mid_overbought,2.0,46,26,20,56.5,49.6,0.93,N,-0.97,0.039,0.9,6.5
CDLENGULFING,bear,rsi_mid_overbought,2.25,46,26,20,56.5,49.8,0.91,N,-0.77,0.041,0.92,2.2
CDLENGULFING,bear,rsi_mid_overbought,2.5,46,26,20,56.5,45.8,1.45,N,-0.65,0.047,0.93,0.0
CDLENGULFING,bear,rsi_mid_overbought,2.75,46,26,20,56.5,49.3,0.98,N,-0.65,0.047,0.93,0.0
CDLENGULFING,bear,rsi_mid_overbought,3.0,46,26,20,56.5,49.1,1.01,N,-0.65,0.047,0.93,0.0
CDLHIGHWAVE,bull,trend_up,0.5,149,48,101,32.2,32.2,0.0,N,-0.72,-0.041,0.91,56.4
CDLHIGHWAVE,bull,trend_up,0.75,149,67,82,45.0,41.4,0.89,N,1.82,0.042,1.22,36.9
CDLHIGHWAVE,bull,trend_up,1.0,149,76,73,51.0,47.2,0.93,N,2.38,0.058,1.28,27.5
CDLHIGHWAVE,bull,trend_up,1.25,149,78,71,52.3,47.1,1.27,N,2.67,0.075,1.31,17.4
CDLHIGHWAVE,bull,trend_up,1.5,149,80,69,53.7,48.4,1.28,N,2.75,0.081,1.31,14.1
CDLHIGHWAVE,bull,trend_up,1.75,149,81,68,54.4,50.1,1.04,N,2.77,0.077,1.31,10.7
CDLHIGHWAVE,bull,trend_up,2.0,149,81,68,54.4,50.3,0.98,N,2.46,0.065,1.27,8.1
CDLHIGHWAVE,bull,trend_up,2.25,149,81,68,54.4,49.1,1.28,N,2.43,0.066,1.26,5.4
CDLHIGHWAVE,bull,trend_up,2.5,149,81,68,54.4,48.5,1.42,N,2.08,0.052,1.22,5.4
CDLHIGHWAVE,bull,trend_up,2.75,149,81,68,54.4,49.3,1.24,N,2.11,0.053,1.22,3.4
CDLHIGHWAVE,bull,trend_up,3.0,149,81,68,54.4,50.4,0.96,N,2.11,0.052,1.22,2.7
CDLGRAVESTONEDOJI,bear,none,0.5,57,24,33,42.1,37.1,0.78,N,1.83,0.083,1.24,54.4
CDLGRAVESTONEDOJI,bear,none,0.75,57,29,28,50.9,45.2,0.86,N,0.98,0.091,1.11,35.1
CDLGRAVESTONEDOJI,bear,none,1.0,57,30,27,52.6,45.5,1.09,N,0.69,0.07,1.07,26.3
CDLGRAVESTONEDOJI,bear,none,1.25,57,30,27,52.6,48.2,0.66,N,-0.49,0.028,0.95,19.3
CDLGRAVESTONEDOJI,bear,none,1.5,57,32,25,56.1,50.4,0.86,N,0.75,0.082,1.07,10.5
CDLGRAVESTONEDOJI,bear,none,1.75,57,32,25,56.1,53.8,0.35,N,0.25,0.062,1.02,7.0
CDLGRAVESTONEDOJI,bear,none,2.0,57,32,25,56.1,49.1,1.06,N,-0.19,0.044,0.98,7.0
CDLGRAVESTONEDOJI,bear,none,2.25,57,32,25,56.1,53.9,0.33,N,0.04,0.047,1.0,3.5
CDLGRAVESTONEDOJI,bear,none,2.5,57,32,25,56.1,46.9,1.39,N,0.33,0.067,1.03,1.8
CDLGRAVESTONEDOJI,bear,none,2.75,57,32,25,56.1,48.7,1.13,N,0.26,0.062,1.02,1.8
CDLGRAVESTONEDOJI,bear,none,3.0,57,32,25,56.1,50.9,0.79,N,0.2,0.058,1.02,1.8
CDLHIGHWAVE,bull,atr_high,0.5,75,26,49,34.7,35.8,-0.2,N,1.33,0.009,1.14,57.3
CDLHIGHWAVE,bull,atr_high,0.75,75,33,42,44.0,42.0,0.35,N,2.52,0.033,1.23,42.7
CDLHIGHWAVE,bull,atr_high,1.0,75,39,36,52.0,46.6,0.95,N,3.86,0.084,1.35,30.7
CDLHIGHWAVE,bull,atr_high,1.25,75,40,35,53.3,48.2,0.89,N,4.96,0.096,1.46,21.3
CDLHIGHWAVE,bull,atr_high,1.5,75,40,35,53.3,50.0,0.58,N,5.06,0.086,1.47,16.0
CDLHIGHWAVE,bull,atr_high,1.75,75,41,34,54.7,48.6,1.06,N,4.65,0.07,1.42,14.7
CDLHIGHWAVE,bull,atr_high,2.0,75,42,33,56.0,49.3,1.15,N,5.55,0.112,1.54,8.0
CDLHIGHWAVE,bull,atr_high,2.25,75,42,33,56.0,51.2,0.83,N,5.56,0.116,1.54,5.3
CDLHIGHWAVE,bull,atr_high,2.5,75,42,33,56.0,49.8,1.08,N,5.19,0.103,1.49,5.3
CDLHIGHWAVE,bull,atr_high,2.75,75,42,33,56.0,50.4,0.96,N,5.04,0.097,1.47,4.0
CDLHIGHWAVE,bull,atr_high,3.0,75,42,33,56.0,48.0,1.39,N,5.21,0.102,1.49,2.7
CDLRICKSHAWMAN,bull,rsi_mid_oversold,0.5,109,40,69,36.7,38.6,-0.41,N,-0.09,-0.037,0.99,58.7
CDLRICKSHAWMAN,bull,rsi_mid_oversold,0.75,109,51,58,46.8,42.0,1.0,N,1.2,-0.009,1.15,39.4
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.0,109,55,54,50.5,48.8,0.35,N,0.71,-0.041,1.08,31.2
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.25,109,57,52,52.3,51.6,0.14,N,1.2,-0.05,1.14,21.1
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.5,109,59,50,54.1,47.6,1.37,N,1.44,-0.034,1.17,13.8
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.75,109,59,50,54.1,48.2,1.25,N,1.0,-0.056,1.11,12.8
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.0,109,59,50,54.1,50.3,0.8,N,1.6,-0.024,1.19,7.3
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.25,109,59,50,54.1,51.1,0.62,N,1.48,-0.029,1.17,6.4
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.5,109,59,50,54.1,51.6,0.53,N,1.14,-0.045,1.13,6.4
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.75,109,59,50,54.1,49.8,0.91,N,0.8,-0.061,1.09,6.4
CDLRICKSHAWMAN,bull,rsi_mid_oversold,3.0,109,59,50,54.1,51.1,0.62,N,1.06,-0.046,1.12,4.6
CDLBELTHOLD,bear,rsi_oversold,0.5,28,6,22,21.4,19.9,0.2,N,-6.36,-0.186,0.54,78.6
CDLBELTHOLD,bear,rsi_oversold,0.75,28,11,17,39.3,30.1,1.06,N,-8.66,-0.186,0.5,60.7
CDLBELTHOLD,bear,rsi_oversold,1.0,28,13,15,46.4,39.3,0.77,N,-9.16,-0.238,0.49,50.0
CDLBELTHOLD,bear,rsi_oversold,1.25,28,14,14,50.0,41.4,0.93,N,-11.05,-0.247,0.47,42.9
CDLBELTHOLD,bear,rsi_oversold,1.5,28,16,12,57.1,49.1,0.85,N,-9.98,-0.195,0.5,32.1
CDLBELTHOLD,bear,rsi_oversold,1.75,28,16,12,57.1,44.3,1.36,N,-11.8,-0.221,0.46,25.0
CDLBELTHOLD,bear,rsi_oversold,2.0,28,16,12,57.1,50.9,0.66,N,-11.67,-0.211,0.46,14.3
CDLBELTHOLD,bear,rsi_oversold,2.25,28,16,12,57.1,48.8,0.88,N,-13.44,-0.246,0.43,14.3
CDLBELTHOLD,bear,rsi_oversold,2.5,28,16,12,57.1,51.8,0.57,N,-14.04,-0.262,0.42,10.7
CDLBELTHOLD,bear,rsi_oversold,2.75,28,16,12,57.1,50.3,0.72,N,-13.67,-0.267,0.42,7.1
CDLBELTHOLD,bear,rsi_oversold,3.0,28,16,12,57.1,50.6,0.69,N,-14.27,-0.285,0.41,7.1
CDLSHORTLINE,bear,atr_high,0.5,113,45,68,39.8,35.5,0.95,N,4.69,0.125,1.43,53.1
CDLSHORTLINE,bear,atr_high,0.75,113,50,63,44.2,43.3,0.21,N,1.25,0.059,1.09,43.4
CDLSHORTLINE,bear,atr_high,1.0,113,60,53,53.1,47.3,1.24,N,2.05,0.122,1.14,24.8
CDLSHORTLINE,bear,atr_high,1.25,113,62,51,54.9,50.2,0.99,N,1.88,0.121,1.12,19.5
CDLSHORTLINE,bear,atr_high,1.5,113,62,51,54.9,49.6,1.11,N,0.82,0.108,1.05,14.2
CDLSHORTLINE,bear,atr_high,1.75,113,62,51,54.9,48.8,1.29,N,-0.73,0.077,0.96,12.4
CDLSHORTLINE,bear,atr_high,2.0,113,62,51,54.9,50.2,0.99,N,-0.92,0.074,0.95,8.0
CDLSHORTLINE,bear,atr_high,2.25,113,63,50,55.8,49.8,1.27,N,-1.13,0.082,0.94,6.2
CDLSHORTLINE,bear,atr_high,2.5,113,63,50,55.8,52.7,0.66,N,-1.99,0.067,0.9,6.2
CDLSHORTLINE,bear,atr_high,2.75,113,63,50,55.8,49.5,1.33,N,-2.62,0.057,0.87,5.3
CDLSHORTLINE,bear,atr_high,3.0,113,63,50,55.8,50.4,1.13,N,-1.57,0.068,0.92,3.5
CDLMARUBOZU,bull,trend_up,0.5,50,24,26,48.0,39.0,1.3,N,5.77,0.218,1.87,48.0
CDLMARUBOZU,bull,trend_up,0.75,50,26,24,52.0,45.5,0.92,N,4.41,0.169,1.54,36.0
CDLMARUBOZU,bull,trend_up,1.0,50,27,23,54.0,51.0,0.42,N,3.64,0.15,1.4,26.0
CDLMARUBOZU,bull,trend_up,1.25,50,28,22,56.0,50.8,0.73,N,3.86,0.159,1.43,18.0
CDLMARUBOZU,bull,trend_up,1.5,50,28,22,56.0,49.5,0.92,N,3.04,0.129,1.31,12.0
CDLMARUBOZU,bull,trend_up,1.75,50,28,22,56.0,49.0,0.99,N,3.3,0.127,1.35,8.0
CDLMARUBOZU,bull,trend_up,2.0,50,28,22,56.0,50.5,0.78,N,2.86,0.107,1.29,8.0
CDLMARUBOZU,bull,trend_up,2.25,50,28,22,56.0,48.0,1.13,N,2.53,0.09,1.25,6.0
CDLMARUBOZU,bull,trend_up,2.5,50,28,22,56.0,48.5,1.06,N,2.32,0.08,1.22,4.0
CDLMARUBOZU,bull,trend_up,2.75,50,28,22,56.0,49.0,0.99,N,2.11,0.07,1.2,4.0
CDLMARUBOZU,bull,trend_up,3.0,50,28,22,56.0,51.2,0.68,N,1.91,0.06,1.18,4.0
CDLSHOOTINGSTAR,bear,atr_low,0.5,22,10,12,45.5,32.6,1.29,N,2.68,0.199,1.36,50.0
CDLSHOOTINGSTAR,bear,atr_low,0.75,22,13,9,59.1,50.4,0.82,N,2.31,0.234,1.27,27.3
CDLSHOOTINGSTAR,bear,atr_low,1.0,22,13,9,59.1,48.9,0.96,N,0.06,0.176,1.01,22.7
CDLSHOOTINGSTAR,bear,atr_low,1.25,22,13,9,59.1,46.2,1.21,N,-1.29,0.154,0.89,18.2
CDLSHOOTINGSTAR,bear,atr_low,1.5,22,13,9,59.1,49.6,0.89,N,-0.44,0.157,0.96,9.1
CDLSHOOTINGSTAR,bear,atr_low,1.75,22,13,9,59.1,47.7,1.07,N,-1.0,0.134,0.92,9.1
CDLSHOOTINGSTAR,bear,atr_low,2.0,22,13,9,59.1,55.3,0.36,N,-1.1,0.133,0.91,4.5
CDLSHOOTINGSTAR,bear,atr_low,2.25,22,13,9,59.1,55.7,0.32,N,-0.49,0.154,0.96,0.0
CDLSHOOTINGSTAR,bear,atr_low,2.5,22,13,9,59.1,54.9,0.39,N,-0.49,0.154,0.96,0.0
CDLSHOOTINGSTAR,bear,atr_low,2.75,22,13,9,59.1,54.9,0.39,N,-0.49,0.154,0.96,0.0
CDLSHOOTINGSTAR,bear,atr_low,3.0,22,13,9,59.1,47.7,1.07,N,-0.49,0.154,0.96,0.0
CDLLONGLINE,bull,atr_low,0.5,281,100,181,35.6,34.8,0.27,N,-0.24,-0.002,0.97,59.4
CDLLONGLINE,bull,atr_low,0.75,281,126,155,44.8,41.1,1.26,N,0.26,0.023,1.03,42.7
CDLLONGLINE,bull,atr_low,1.0,281,137,144,48.8,46.5,0.75,N,0.05,0.017,1.01,30.2
CDLLONGLINE,bull,atr_low,1.25,281,142,139,50.5,49.3,0.42,N,0.46,0.032,1.05,22.1
CDLLONGLINE,bull,atr_low,1.5,281,143,138,50.9,49.0,0.63,N,0.22,0.026,1.02,15.3
CDLLONGLINE,bull,atr_low,1.75,281,144,137,51.2,49.2,0.7,N,0.18,0.022,1.02,11.4
CDLLONGLINE,bull,atr_low,2.0,281,144,137,51.2,48.8,0.82,N,0.07,0.021,1.01,7.8
CDLLONGLINE,bull,atr_low,2.25,281,144,137,51.2,50.2,0.36,N,-0.26,0.007,0.97,6.4
CDLLONGLINE,bull,atr_low,2.5,281,144,137,51.2,49.9,0.46,N,-0.35,0.002,0.97,4.6
CDLLONGLINE,bull,atr_low,2.75,281,144,137,51.2,48.5,0.93,N,-0.5,-0.004,0.95,3.6
CDLLONGLINE,bull,atr_low,3.0,281,144,137,51.2,49.3,0.65,N,-0.7,-0.013,0.93,3.6
CDLHARAMICROSS,bull,none,0.5,35,13,22,37.1,28.3,1.16,N,2.31,0.046,1.26,54.3
CDLHARAMICROSS,bull,none,0.75,35,16,19,45.7,37.4,1.02,N,1.36,0.057,1.13,37.1
CDLHARAMICROSS,bull,none,1.0,35,17,18,48.6,41.2,0.89,N,0.66,0.025,1.06,28.6
CDLHARAMICROSS,bull,none,1.25,35,18,17,51.4,42.1,1.11,N,2.85,0.055,1.29,17.1
CDLHARAMICROSS,bull,none,1.5,35,18,17,51.4,47.6,0.45,N,4.59,0.115,1.56,8.6
CDLHARAMICROSS,bull,none,1.75,35,18,17,51.4,49.3,0.25,N,4.09,0.094,1.47,8.6
CDLHARAMICROSS,bull,none,2.0,35,19,16,54.3,50.2,0.48,N,5.33,0.153,1.69,2.9
CDLHARAMICROSS,bull,none,2.25,35,19,16,54.3,51.7,0.31,N,5.11,0.146,1.64,2.9
CDLHARAMICROSS,bull,none,2.5,35,19,16,54.3,46.0,0.99,N,4.89,0.139,1.6,2.9
CDLHARAMICROSS,bull,none,2.75,35,19,16,54.3,50.5,0.45,N,4.67,0.132,1.56,2.9
CDLHARAMICROSS,bull,none,3.0,35,19,16,54.3,46.2,0.96,N,4.45,0.125,1.52,2.9
CDLHARAMI,bull,none,0.5,126,39,87,31.0,32.6,-0.4,N,-1.43,-0.02,0.86,62.7
CDLHARAMI,bull,none,0.75,126,56,70,44.4,39.4,1.15,N,-1.24,0.05,0.9,42.1
CDLHARAMI,bull,none,1.0,126,63,63,50.0,46.2,0.86,N,0.49,0.086,1.04,31.0
CDLHARAMI,bull,none,1.25,126,64,62,50.8,46.8,0.91,N,0.06,0.065,1.0,23.0
CDLHARAMI,bull,none,1.5,126,64,62,50.8,48.7,0.46,N,-0.59,0.053,0.95,18.3
CDLHARAMI,bull,none,1.75,126,64,62,50.8,47.6,0.73,N,-1.1,0.03,0.92,13.5
CDLHARAMI,bull,none,2.0,126,65,61,51.6,48.7,0.64,N,-1.24,0.042,0.91,9.5
CDLHARAMI,bull,none,2.25,126,66,60,52.4,51.4,0.22,N,-1.11,0.061,0.92,6.3
CDLHARAMI,bull,none,2.5,126,66,60,52.4,50.1,0.5,N,-0.17,0.066,0.99,4.8
CDLHARAMI,bull,none,2.75,126,66,60,52.4,52.4,0.0,N,-0.62,0.054,0.95,4.8
CDLHARAMI,bull,none,3.0,126,66,60,52.4,51.4,0.22,N,0.31,0.055,1.03,4.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,0.5,20,9,11,45.0,37.5,0.69,N,12.28,0.132,3.16,55.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,0.75,20,9,11,45.0,40.8,0.38,N,9.44,-0.005,2.11,55.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,1.0,20,9,11,45.0,40.8,0.38,N,6.59,-0.143,1.58,55.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,1.25,20,9,11,45.0,40.8,0.38,N,5.06,-0.245,1.39,45.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,1.5,20,9,11,45.0,42.9,0.19,N,4.02,-0.288,1.29,35.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,1.75,20,9,11,45.0,41.7,0.3,N,3.56,-0.296,1.25,25.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,2.0,20,11,9,55.0,42.9,1.09,N,9.55,-0.029,2.02,10.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,2.25,20,11,9,55.0,49.2,0.52,N,9.94,-0.014,2.11,5.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,2.5,20,11,9,55.0,47.5,0.67,N,9.74,-0.027,2.07,5.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,2.75,20,11,9,55.0,55.0,0.0,N,9.54,-0.039,2.02,5.0
CDLLONGLEGGEDDOJI,bull,rsi_oversold,3.0,20,11,9,55.0,55.0,0.0,N,10.62,0.028,2.29,0.0
CDLRICKSHAWMAN,bull,none,0.5,256,86,170,33.6,34.4,-0.28,N,0.7,-0.025,1.09,60.2
CDLRICKSHAWMAN,bull,none,0.75,256,112,144,43.8,43.7,0.01,N,1.68,-0.01,1.19,41.0
