形态,方向,过滤器,SL,交易数,胜,负,胜率%,随机WR%,Z值,显著,平均盈亏,盈亏/ATR,盈亏比,止损率%
CDLEVENINGSTAR,bear,none,2.75,19,11,8,57.9,53.1,0.42,N,2.78,0.273,2.51,0.0
CDLEVENINGSTAR,bear,none,3.0,19,11,8,57.9,48.2,0.84,N,2.78,0.273,2.51,0.0
CDLADVANCEBLOCK,bear,none,0.5,48,19,29,39.6,30.0,1.44,N,1.7,0.2,1.59,56.2
CDLADVANCEBLOCK,bear,none,0.75,48,20,28,41.7,37.0,0.67,N,0.87,0.101,1.23,47.9
CDLADVANCEBLOCK,bear,none,1.0,48,23,25,47.9,42.5,0.75,N,0.86,0.09,1.22,33.3
CDLADVANCEBLOCK,bear,none,1.25,48,26,22,54.2,46.5,1.06,N,1.2,0.128,1.31,20.8
CDLADVANCEBLOCK,bear,none,1.5,48,26,22,54.2,53.0,0.17,N,0.87,0.092,1.21,18.8
CDLADVANCEBLOCK,bear,none,1.75,48,26,22,54.2,49.1,0.7,N,0.64,0.066,1.15,14.6
CDLADVANCEBLOCK,bear,none,2.0,48,26,22,54.2,54.0,0.02,N,0.88,0.081,1.21,10.4
CDLADVANCEBLOCK,bear,none,2.25,48,26,22,54.2,53.3,0.12,N,0.66,0.055,1.15,10.4
CDLADVANCEBLOCK,bear,none,2.5,48,26,22,54.2,47.2,0.96,N,0.44,0.029,1.1,10.4
CDLADVANCEBLOCK,bear,none,2.75,48,26,22,54.2,50.9,0.46,N,0.31,0.015,1.07,8.3
CDLADVANCEBLOCK,bear,none,3.0,48,26,22,54.2,50.0,0.58,N,0.13,-0.006,1.03,8.3
CDLADVANCEBLOCK,bear,trend_up,0.5,43,17,26,39.5,33.5,0.83,N,1.47,0.206,1.51,55.8
CDLADVANCEBLOCK,bear,trend_up,0.75,43,18,25,41.9,34.5,1.02,N,0.71,0.113,1.19,46.5
CDLADVANCEBLOCK,bear,trend_up,1.0,43,21,22,48.8,40.9,1.06,N,0.74,0.106,1.19,34.9
CDLADVANCEBLOCK,bear,trend_up,1.25,43,24,19,55.8,47.3,1.12,N,1.17,0.154,1.32,20.9
CDLADVANCEBLOCK,bear,trend_up,1.5,43,24,19,55.8,47.9,1.04,N,0.85,0.12,1.21,18.6
CDLADVANCEBLOCK,bear,trend_up,1.75,43,24,19,55.8,49.4,0.84,N,0.65,0.097,1.15,14.0
CDLADVANCEBLOCK,bear,trend_up,2.0,43,24,19,55.8,52.9,0.38,N,0.96,0.119,1.25,9.3
CDLADVANCEBLOCK,bear,trend_up,2.25,43,24,19,55.8,50.8,0.66,N,0.77,0.096,1.19,9.3
CDLADVANCEBLOCK,bear,trend_up,2.5,43,24,19,55.8,53.7,0.28,N,0.58,0.073,1.14,9.3
CDLADVANCEBLOCK,bear,trend_up,2.75,43,24,19,55.8,45.2,1.4,N,0.49,0.063,1.11,7.0
CDLADVANCEBLOCK,bear,trend_up,3.0,43,24,19,55.8,48.4,0.97,N,0.34,0.046,1.08,7.0
CDLSHOOTINGSTAR,bear,trend_down,0.5,14,7,7,50.0,38.7,0.87,N,2.42,0.19,2.47,35.7
CDLSHOOTINGSTAR,bear,trend_down,0.75,14,7,7,50.0,32.7,1.38,N,1.68,0.101,1.7,35.7
CDLSHOOTINGSTAR,bear,trend_down,1.0,14,8,6,57.1,44.6,0.94,N,1.91,0.132,1.88,21.4
CDLSHOOTINGSTAR,bear,trend_down,1.25,14,8,6,57.1,48.8,0.62,N,1.45,0.078,1.55,21.4
CDLSHOOTINGSTAR,bear,trend_down,1.5,14,8,6,57.1,45.8,0.85,N,1.83,0.116,1.81,7.1
CDLSHOOTINGSTAR,bear,trend_down,1.75,14,8,6,57.1,52.4,0.36,N,1.69,0.098,1.71,7.1
CDLSHOOTINGSTAR,bear,trend_down,2.0,14,8,6,57.1,50.6,0.49,N,1.56,0.08,1.62,7.1
CDLSHOOTINGSTAR,bear,trend_down,2.25,14,8,6,57.1,50.0,0.53,N,1.63,0.09,1.66,0.0
CDLSHOOTINGSTAR,bear,trend_down,2.5,14,8,6,57.1,49.4,0.58,N,1.63,0.09,1.66,0.0
CDLSHOOTINGSTAR,bear,trend_down,2.75,14,8,6,57.1,54.8,0.18,N,1.63,0.09,1.66,0.0
CDLSHOOTINGSTAR,bear,trend_down,3.0,14,8,6,57.1,45.2,0.89,N,1.63,0.09,1.66,0.0
CDLENGULFING,bear,rsi_overbought,0.5,20,8,12,40.0,34.6,0.51,N,0.73,0.062,1.25,55.0
CDLENGULFING,bear,rsi_overbought,0.75,20,11,9,55.0,51.7,0.3,N,1.13,0.11,1.36,35.0
CDLENGULFING,bear,rsi_overbought,1.0,20,11,9,55.0,50.8,0.37,N,1.1,0.093,1.35,20.0
CDLENGULFING,bear,rsi_overbought,1.25,20,11,9,55.0,47.9,0.63,N,1.24,0.106,1.41,10.0
CDLENGULFING,bear,rsi_overbought,1.5,20,12,8,60.0,50.8,0.82,N,1.71,0.165,1.65,5.0
CDLENGULFING,bear,rsi_overbought,1.75,20,12,8,60.0,45.4,1.31,N,1.58,0.153,1.57,5.0
CDLENGULFING,bear,rsi_overbought,2.0,20,12,8,60.0,51.7,0.75,N,1.45,0.14,1.5,5.0
CDLENGULFING,bear,rsi_overbought,2.25,20,12,8,60.0,45.0,1.35,N,1.32,0.128,1.44,5.0
CDLENGULFING,bear,rsi_overbought,2.5,20,12,8,60.0,49.6,0.93,N,1.26,0.122,1.41,0.0
CDLENGULFING,bear,rsi_overbought,2.75,20,12,8,60.0,52.1,0.71,N,1.26,0.122,1.41,0.0
CDLENGULFING,bear,rsi_overbought,3.0,20,12,8,60.0,46.2,1.23,N,1.26,0.122,1.41,0.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,0.5,26,7,19,26.9,32.7,-0.63,N,-0.46,-0.02,0.88,73.1
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,0.75,26,12,14,46.2,41.7,0.46,N,0.19,0.037,1.05,46.2
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.0,26,13,13,50.0,47.1,0.29,N,-0.04,0.013,0.99,34.6
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.25,26,15,11,57.7,52.2,0.56,N,1.07,0.09,1.31,19.2
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.5,26,15,11,57.7,52.6,0.52,N,1.07,0.085,1.31,11.5
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.75,26,15,11,57.7,51.9,0.59,N,0.86,0.057,1.24,11.5
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.0,26,15,11,57.7,53.5,0.43,N,0.92,0.062,1.26,7.7
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.25,26,15,11,57.7,54.5,0.33,N,0.79,0.043,1.21,7.7
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.5,26,15,11,57.7,45.2,1.28,N,1.28,0.115,1.4,0.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.75,26,15,11,57.7,51.0,0.69,N,1.28,0.115,1.4,0.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,3.0,26,15,11,57.7,49.4,0.85,N,1.28,0.115,1.4,0.0
CDLTAKURI,bull,rsi_mid_oversold,0.5,25,7,18,28.0,28.3,-0.04,N,-0.27,-0.001,0.92,72.0
CDLTAKURI,bull,rsi_mid_oversold,0.75,25,12,13,48.0,39.3,0.89,N,0.51,0.068,1.14,44.0
CDLTAKURI,bull,rsi_mid_oversold,1.0,25,13,12,52.0,51.3,0.07,N,0.37,0.054,1.1,32.0
CDLTAKURI,bull,rsi_mid_oversold,1.25,25,15,10,60.0,52.0,0.8,N,1.62,0.144,1.53,16.0
CDLTAKURI,bull,rsi_mid_oversold,1.5,25,15,10,60.0,49.7,1.03,N,1.61,0.137,1.52,12.0
CDLTAKURI,bull,rsi_mid_oversold,1.75,25,15,10,60.0,49.7,1.03,N,1.4,0.107,1.43,12.0
CDLTAKURI,bull,rsi_mid_oversold,2.0,25,15,10,60.0,47.3,1.27,N,1.45,0.113,1.45,8.0
CDLTAKURI,bull,rsi_mid_oversold,2.25,25,15,10,60.0,49.3,1.07,N,1.31,0.093,1.39,8.0
CDLTAKURI,bull,rsi_mid_oversold,2.5,25,15,10,60.0,48.7,1.13,N,1.83,0.168,1.64,0.0
CDLTAKURI,bull,rsi_mid_oversold,2.75,25,15,10,60.0,50.3,0.97,N,1.83,0.168,1.64,0.0
CDLTAKURI,bull,rsi_mid_oversold,3.0,25,15,10,60.0,49.7,1.03,N,1.83,0.168,1.64,0.0
CDLSHORTLINE,bear,atr_low,0.5,398,145,253,36.4,34.2,0.95,N,-0.0,0.01,1.0,57.3
CDLSHORTLINE,bear,atr_low,0.75,398,174,224,43.7,42.7,0.41,N,-0.18,-0.011,0.94,41.7
CDLSHORTLINE,bear,atr_low,1.0,398,190,208,47.7,46.3,0.57,N,-0.28,-0.016,0.92,29.4
CDLSHORTLINE,bear,atr_low,1.25,398,197,201,49.5,48.3,0.48,N,-0.27,-0.016,0.92,20.1
CDLSHORTLINE,bear,atr_low,1.5,398,199,199,50.0,47.9,0.85,N,-0.23,-0.009,0.93,13.8
CDLSHORTLINE,bear,atr_low,1.75,398,201,197,50.5,47.4,1.25,N,-0.38,-0.024,0.9,10.6
CDLSHORTLINE,bear,atr_low,2.0,398,203,195,51.0,49.7,0.52,N,-0.33,-0.014,0.91,6.5
CDLSHORTLINE,bear,atr_low,2.25,398,203,195,51.0,49.6,0.54,N,-0.42,-0.022,0.89,5.5
CDLSHORTLINE,bear,atr_low,2.5,398,203,195,51.0,49.5,0.59,N,-0.51,-0.03,0.87,4.5
CDLSHORTLINE,bear,atr_low,2.75,398,203,195,51.0,48.5,0.99,N,-0.54,-0.032,0.86,3.3
CDLSHORTLINE,bear,atr_low,3.0,398,203,195,51.0,49.4,0.65,N,-0.63,-0.04,0.84,3.3
CDLENGULFING,bear,rsi_mid_overbought,0.5,82,33,49,40.2,38.9,0.25,N,1.57,0.123,1.6,53.7
CDLENGULFING,bear,rsi_mid_overbought,0.75,82,38,44,46.3,43.0,0.61,N,1.24,0.096,1.38,42.7
CDLENGULFING,bear,rsi_mid_overbought,1.0,82,39,43,47.6,43.5,0.74,N,0.81,0.051,1.21,36.6
CDLENGULFING,bear,rsi_mid_overbought,1.25,82,40,42,48.8,47.2,0.29,N,0.93,0.066,1.25,23.2
CDLENGULFING,bear,rsi_mid_overbought,1.5,82,43,39,52.4,47.0,1.0,N,1.87,0.163,1.62,11.0
CDLENGULFING,bear,rsi_mid_overbought,1.75,82,44,38,53.7,49.2,0.81,N,2.01,0.187,1.69,6.1
CDLENGULFING,bear,rsi_mid_overbought,2.0,82,44,38,53.7,48.4,0.96,N,2.01,0.187,1.68,4.9
CDLENGULFING,bear,rsi_mid_overbought,2.25,82,44,38,53.7,50.1,0.64,N,1.89,0.175,1.62,4.9
CDLENGULFING,bear,rsi_mid_overbought,2.5,82,44,38,53.7,51.4,0.41,N,1.77,0.163,1.56,4.9
CDLENGULFING,bear,rsi_mid_overbought,2.75,82,44,38,53.7,50.8,0.52,N,1.74,0.163,1.55,2.4
CDLENGULFING,bear,rsi_mid_overbought,3.0,82,44,38,53.7,46.8,1.24,N,1.68,0.157,1.51,2.4
CDLDOJI,bull,rsi_mid_oversold,0.5,283,99,184,35.0,33.5,0.51,N,-0.36,-0.029,0.89,60.8
CDLDOJI,bull,rsi_mid_oversold,0.75,283,125,158,44.2,41.2,1.01,N,-0.43,-0.033,0.88,45.2
CDLDOJI,bull,rsi_mid_oversold,1.0,283,134,149,47.3,44.1,1.12,N,-0.55,-0.048,0.86,33.2
CDLDOJI,bull,rsi_mid_oversold,1.25,283,143,140,50.5,48.3,0.75,N,-0.38,-0.032,0.91,22.6
CDLDOJI,bull,rsi_mid_oversold,1.5,283,144,139,50.9,48.0,0.96,N,-0.48,-0.05,0.88,15.5
CDLDOJI,bull,rsi_mid_oversold,1.75,283,147,136,51.9,49.9,0.68,N,-0.39,-0.04,0.9,11.3
CDLDOJI,bull,rsi_mid_oversold,2.0,283,147,136,51.9,49.1,0.96,N,-0.36,-0.042,0.91,8.8
CDLDOJI,bull,rsi_mid_oversold,2.25,283,148,135,52.3,48.7,1.22,N,-0.33,-0.039,0.92,6.4
CDLDOJI,bull,rsi_mid_oversold,2.5,283,148,135,52.3,51.5,0.27,N,-0.31,-0.035,0.92,4.2
CDLDOJI,bull,rsi_mid_oversold,2.75,283,148,135,52.3,49.6,0.89,N,-0.39,-0.044,0.9,3.9
CDLDOJI,bull,rsi_mid_oversold,3.0,283,148,135,52.3,49.2,1.03,N,-0.34,-0.041,0.92,3.2
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,0.5,283,99,184,35.0,32.5,0.89,N,-0.36,-0.029,0.89,60.8
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,0.75,283,125,158,44.2,40.6,1.22,N,-0.43,-0.033,0.88,45.2
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,1.0,283,134,149,47.3,45.1,0.76,N,-0.55,-0.048,0.86,33.2
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,1.25,283,143,140,50.5,47.8,0.92,N,-0.38,-0.032,0.91,22.6
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,1.5,283,144,139,50.9,48.9,0.68,N,-0.48,-0.05,0.88,15.5
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,1.75,283,147,136,51.9,50.2,0.59,N,-0.39,-0.04,0.9,11.3
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,2.0,283,147,136,51.9,48.7,1.09,N,-0.36,-0.042,0.91,8.8
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,2.25,283,148,135,52.3,50.4,0.64,N,-0.33,-0.039,0.92,6.4
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,2.5,283,148,135,52.3,49.3,1.02,N,-0.31,-0.035,0.92,4.2
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,2.75,283,148,135,52.3,49.0,1.1,N,-0.39,-0.044,0.9,3.9
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,3.0,283,148,135,52.3,51.4,0.29,N,-0.34,-0.041,0.92,3.2
CDLLONGLEGGEDDOJI,bull,none,0.5,544,196,348,36.0,34.5,0.75,N,-0.34,-0.027,0.89,59.0
CDLLONGLEGGEDDOJI,bull,none,0.75,544,238,306,43.8,41.2,1.2,N,-0.34,-0.024,0.9,42.6
CDLLONGLEGGEDDOJI,bull,none,1.0,544,257,287,47.2,44.8,1.13,N,-0.28,-0.017,0.93,28.9
CDLLONGLEGGEDDOJI,bull,none,1.25,544,269,275,49.4,48.5,0.46,N,-0.21,-0.008,0.94,18.9
CDLLONGLEGGEDDOJI,bull,none,1.5,544,271,273,49.8,48.0,0.84,N,-0.31,-0.023,0.92,13.4
CDLLONGLEGGEDDOJI,bull,none,1.75,544,275,269,50.6,50.0,0.26,N,-0.27,-0.017,0.93,9.0
CDLLONGLEGGEDDOJI,bull,none,2.0,544,275,269,50.6,48.8,0.84,N,-0.23,-0.015,0.94,6.6
CDLLONGLEGGEDDOJI,bull,none,2.25,544,276,268,50.7,48.9,0.88,N,-0.23,-0.015,0.94,4.8
CDLLONGLEGGEDDOJI,bull,none,2.5,544,276,268,50.7,50.4,0.16,N,-0.24,-0.015,0.94,3.3
CDLLONGLEGGEDDOJI,bull,none,2.75,544,276,268,50.7,49.5,0.59,N,-0.28,-0.018,0.93,2.6
CDLLONGLEGGEDDOJI,bull,none,3.0,544,276,268,50.7,49.5,0.59,N,-0.25,-0.016,0.94,2.0
CDLHIGHWAVE,bull,none,0.5,465,154,311,33.1,33.0,0.05,N,-0.1,-0.013,0.97,61.5
CDLHIGHWAVE,bull,none,0.75,465,195,270,41.9,41.0,0.41,N,0.01,-0.001,1.0,43.2
CDLHIGHWAVE,bull,none,1.0,465,211,254,45.4,45.7,-0.16,N,0.12,0.01,1.03,29.7
CDLHIGHWAVE,bull,none,1.25,465,222,243,47.7,46.8,0.4,N,0.17,0.018,1.05,20.9
CDLHIGHWAVE,bull,none,1.5,465,227,238,48.8,48.7,0.07,N,0.16,0.014,1.04,15.9
CDLHIGHWAVE,bull,none,1.75,465,232,233,49.9,47.1,1.19,N,0.19,0.019,1.05,11.2
CDLHIGHWAVE,bull,none,2.0,465,232,233,49.9,48.4,0.65,N,0.1,0.007,1.03,9.0
CDLHIGHWAVE,bull,none,2.25,465,233,232,50.1,49.3,0.34,N,0.12,0.009,1.03,6.2
CDLHIGHWAVE,bull,none,2.5,465,234,231,50.3,48.2,0.94,N,0.08,0.008,1.02,5.2
CDLHIGHWAVE,bull,none,2.75,465,235,230,50.5,49.6,0.4,N,0.08,0.008,1.02,4.3
CDLHIGHWAVE,bull,none,3.0,465,235,230,50.5,49.5,0.46,N,0.18,0.014,1.05,3.2
CDLSPINNINGTOP,bull,rsi_mid_oversold,0.5,212,79,133,37.3,33.5,1.18,N,0.16,0.035,1.06,57.5
CDLSPINNINGTOP,bull,rsi_mid_oversold,0.75,212,93,119,43.9,41.0,0.85,N,0.02,0.017,1.0,44.8
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.0,212,97,115,45.8,44.0,0.51,N,-0.26,-0.011,0.93,34.9
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.25,212,102,110,48.1,48.4,-0.08,N,-0.21,-0.01,0.95,25.5
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.5,212,103,109,48.6,47.9,0.19,N,-0.4,-0.037,0.9,19.8
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.75,212,107,105,50.5,49.6,0.25,N,-0.29,-0.027,0.93,14.2
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.0,212,107,105,50.5,50.2,0.09,N,-0.37,-0.037,0.91,11.8
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.25,212,108,104,50.9,50.8,0.05,N,-0.3,-0.029,0.93,7.5
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.5,212,108,104,50.9,49.5,0.42,N,-0.43,-0.043,0.9,6.1
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.75,212,108,104,50.9,49.8,0.33,N,-0.55,-0.056,0.88,5.7
CDLSPINNINGTOP,bull,rsi_mid_oversold,3.0,212,108,104,50.9,50.1,0.24,N,-0.33,-0.041,0.92,4.2
CDLHIGHWAVE,bear,atr_low,0.5,341,114,227,33.4,31.7,0.7,N,0.06,0.008,1.02,61.6
CDLHIGHWAVE,bear,atr_low,0.75,341,145,196,42.5,39.4,1.17,N,0.29,0.029,1.09,42.8
CDLHIGHWAVE,bear,atr_low,1.0,341,160,181,46.9,45.1,0.69,N,0.5,0.053,1.16,29.3
CDLHIGHWAVE,bear,atr_low,1.25,341,167,174,49.0,47.1,0.71,N,0.53,0.059,1.16,20.2
CDLHIGHWAVE,bear,atr_low,1.5,341,168,173,49.3,48.3,0.37,N,0.35,0.039,1.1,16.1
CDLHIGHWAVE,bear,atr_low,1.75,341,173,168,50.7,50.2,0.2,N,0.4,0.046,1.12,11.7
CDLHIGHWAVE,bear,atr_low,2.0,341,173,168,50.7,48.2,0.95,N,0.31,0.033,1.09,9.7
CDLHIGHWAVE,bear,atr_low,2.25,341,173,168,50.7,48.5,0.81,N,0.3,0.031,1.09,6.5
CDLHIGHWAVE,bear,atr_low,2.5,341,174,167,51.0,48.7,0.87,N,0.29,0.032,1.08,5.3
CDLHIGHWAVE,bear,atr_low,2.75,341,175,166,51.3,48.3,1.1,N,0.34,0.037,1.09,4.1
CDLHIGHWAVE,bear,atr_low,3.0,341,175,166,51.3,49.8,0.58,N,0.38,0.038,1.11,3.5
CDLRICKSHAWMAN,bull,rsi_mid_oversold,0.5,207,78,129,37.7,36.1,0.48,N,-0.07,-0.007,0.98,58.5
CDLRICKSHAWMAN,bull,rsi_mid_oversold,0.75,207,93,114,44.9,42.2,0.79,N,-0.41,-0.035,0.89,45.9
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.0,207,100,107,48.3,45.9,0.7,N,-0.4,-0.036,0.9,31.9
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.25,207,104,103,50.2,47.4,0.81,N,-0.39,-0.04,0.9,23.2
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.5,207,105,102,50.7,49.1,0.48,N,-0.4,-0.049,0.9,14.5
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.75,207,107,100,51.7,49.6,0.59,N,-0.3,-0.039,0.93,10.6
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.0,207,107,100,51.7,49.6,0.61,N,-0.2,-0.035,0.95,7.7
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.25,207,108,99,52.2,49.8,0.68,N,-0.09,-0.024,0.98,5.3
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.5,207,108,99,52.2,48.1,1.17,N,-0.07,-0.023,0.98,3.9
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.75,207,108,99,52.2,50.8,0.39,N,-0.13,-0.03,0.97,3.4
CDLRICKSHAWMAN,bull,rsi_mid_oversold,3.0,207,108,99,52.2,52.2,0.0,N,-0.14,-0.031,0.97,2.9
CDLRICKSHAWMAN,bull,rsi_overbought,0.5,13,8,5,61.5,46.8,1.07,N,2.65,0.267,2.43,30.8
CDLRICKSHAWMAN,bull,rsi_overbought,0.75,13,8,5,61.5,49.4,0.88,N,2.43,0.226,2.16,23.1
CDLRICKSHAWMAN,bull,rsi_overbought,1.0,13,8,5,61.5,48.7,0.92,N,1.91,0.169,1.73,23.1
CDLRICKSHAWMAN,bull,rsi_overbought,1.25,13,8,5,61.5,55.1,0.46,N,1.65,0.142,1.58,15.4
CDLRICKSHAWMAN,bull,rsi_overbought,1.5,13,8,5,61.5,51.3,0.74,N,1.29,0.103,1.4,15.4
CDLRICKSHAWMAN,bull,rsi_overbought,1.75,13,8,5,61.5,45.5,1.16,N,1.86,0.154,1.7,7.7
CDLRICKSHAWMAN,bull,rsi_overbought,2.0,13,8,5,61.5,53.8,0.56,N,1.71,0.135,1.61,7.7
CDLRICKSHAWMAN,bull,rsi_overbought,2.25,13,8,5,61.5,57.1,0.33,N,1.55,0.116,1.52,7.7
CDLRICKSHAWMAN,bull,rsi_overbought,2.5,13,8,5,61.5,53.2,0.6,N,1.39,0.097,1.45,7.7
CDLRICKSHAWMAN,bull,rsi_overbought,2.75,13,8,5,61.5,51.9,0.69,N,1.69,0.133,1.6,0.0
CDLRICKSHAWMAN,bull,rsi_overbought,3.0,13,8,5,61.5,51.3,0.74,N,1.69,0.133,1.6,0.0
CDLHIKKAKE,bear,trend_up,0.5,251,85,166,33.9,32.6,0.44,N,-0.03,-0.005,0.99,62.5
CDLHIKKAKE,bear,trend_up,0.75,251,109,142,43.4,42.0,0.45,N,0.27,0.03,1.07,42.6
CDLHIKKAKE,bear,trend_up,1.0,251,123,128,49.0,48.1,0.29,N,0.52,0.063,1.14,28.7
CDLHIKKAKE,bear,trend_up,1.25,251,128,123,51.0,48.6,0.77,N,0.66,0.074,1.18,19.5
CDLHIKKAKE,bear,trend_up,1.5,251,130,121,51.8,48.2,1.15,N,0.68,0.07,1.19,13.9
CDLHIKKAKE,bear,trend_up,1.75,251,130,121,51.8,48.9,0.9,N,0.66,0.064,1.18,10.4
CDLHIKKAKE,bear,trend_up,2.0,251,130,121,51.8,50.3,0.48,N,0.6,0.06,1.16,7.6
CDLHIKKAKE,bear,trend_up,2.25,251,130,121,51.8,49.0,0.87,N,0.46,0.046,1.12,6.8
CDLHIKKAKE,bear,trend_up,2.5,251,130,121,51.8,49.7,0.67,N,0.43,0.044,1.11,5.2
CDLHIKKAKE,bear,trend_up,2.75,251,130,121,51.8,49.0,0.87,N,0.36,0.038,1.09,4.4
CDLHIKKAKE,bear,trend_up,3.0,251,130,121,51.8,48.7,0.97,N,0.33,0.034,1.08,3.6
CDLHIGHWAVE,bear,trend_down,0.5,263,95,168,36.1,33.0,1.07,N,0.67,0.063,1.23,57.8
CDLHIGHWAVE,bear,trend_down,0.75,263,117,146,44.5,41.4,1.0,N,0.7,0.078,1.21,41.1
CDLHIGHWAVE,bear,trend_down,1.0,263,120,143,45.6,42.8,0.91,N,0.43,0.046,1.12,31.2
CDLHIGHWAVE,bear,trend_down,1.25,263,126,137,47.9,47.7,0.06,N,0.45,0.05,1.12,22.8
CDLHIGHWAVE,bear,trend_down,1.5,263,130,133,49.4,47.6,0.61,N,0.42,0.043,1.11,17.9
CDLHIGHWAVE,bear,trend_down,1.75,263,134,129,51.0,49.1,0.59,N,0.5,0.051,1.13,12.9
CDLHIGHWAVE,bear,trend_down,2.0,263,134,129,51.0,48.3,0.85,N,0.42,0.04,1.1,10.3
CDLHIGHWAVE,bear,trend_down,2.25,263,135,128,51.3,47.8,1.14,N,0.52,0.051,1.13,6.8
CDLHIGHWAVE,bear,trend_down,2.5,263,136,127,51.7,49.4,0.74,N,0.52,0.055,1.13,6.1
CDLHIGHWAVE,bear,trend_down,2.75,263,137,126,52.1,49.4,0.86,N,0.56,0.059,1.14,4.9
CDLHIGHWAVE,bear,trend_down,3.0,263,137,126,52.1,49.7,0.77,N,0.79,0.077,1.21,3.4
CDLHIKKAKE,bull,rsi_mid_oversold,0.5,128,45,83,35.2,32.5,0.64,N,0.03,-0.008,1.01,56.2
CDLHIKKAKE,bull,rsi_mid_oversold,0.75,128,56,72,43.8,41.0,0.63,N,-0.08,-0.016,0.98,43.0
CDLHIKKAKE,bull,rsi_mid_oversold,1.0,128,62,66,48.4,44.1,0.98,N,0.18,0.012,1.05,28.9
CDLHIKKAKE,bull,rsi_mid_oversold,1.25,128,66,62,51.6,50.3,0.28,N,0.48,0.046,1.14,18.0
CDLHIKKAKE,bull,rsi_mid_oversold,1.5,128,66,62,51.6,48.0,0.8,N,0.49,0.049,1.15,12.5
CDLHIKKAKE,bull,rsi_mid_oversold,1.75,128,66,62,51.6,49.1,0.56,N,0.31,0.029,1.09,9.4
CDLHIKKAKE,bull,rsi_mid_oversold,2.0,128,66,62,51.6,48.4,0.71,N,0.27,0.025,1.07,7.0
CDLHIKKAKE,bull,rsi_mid_oversold,2.25,128,67,61,52.3,49.6,0.62,N,0.35,0.032,1.1,5.5
CDLHIKKAKE,bull,rsi_mid_oversold,2.5,128,67,61,52.3,47.3,1.14,N,0.25,0.023,1.07,4.7
CDLHIKKAKE,bull,rsi_mid_oversold,2.75,128,67,61,52.3,51.9,0.1,N,0.14,0.011,1.04,4.7
CDLHIKKAKE,bull,rsi_mid_oversold,3.0,128,67,61,52.3,50.0,0.53,N,0.21,0.017,1.06,3.1
CDLHIGHWAVE,bull,rsi_overbought,0.5,14,6,8,42.9,42.3,0.05,N,3.36,0.429,2.11,57.1
CDLHIGHWAVE,bull,rsi_overbought,0.75,14,6,8,42.9,40.5,0.18,N,2.42,0.32,1.61,50.0
CDLHIGHWAVE,bull,rsi_overbought,1.0,14,8,6,57.1,49.4,0.58,N,4.19,0.543,2.06,35.7
CDLHIGHWAVE,bull,rsi_overbought,1.25,14,8,6,57.1,42.3,1.13,N,3.53,0.482,1.77,28.6
CDLHIGHWAVE,bull,rsi_overbought,1.5,14,8,6,57.1,58.3,-0.09,N,3.69,0.472,1.83,21.4
CDLHIGHWAVE,bull,rsi_overbought,1.75,14,8,6,57.1,47.0,0.76,N,4.07,0.501,2.0,14.3
CDLHIGHWAVE,bull,rsi_overbought,2.0,14,8,6,57.1,54.8,0.18,N,3.77,0.465,1.86,14.3
CDLHIGHWAVE,bull,rsi_overbought,2.25,14,8,6,57.1,52.4,0.36,N,3.47,0.43,1.74,14.3
