形态,方向,过滤器,SL,交易数,胜,负,胜率%,随机WR%,Z值,显著,平均盈亏,盈亏/ATR,盈亏比,止损率%
CDLHANGINGMAN,bear,atr_high,1.0,163,69,94,42.3,45.2,-0.75,N,-0.71,-0.079,0.88,9.8
CDLHANGINGMAN,bear,atr_high,1.25,163,69,94,42.3,47.8,-1.4,N,-0.53,-0.079,0.91,5.5
CDLHANGINGMAN,bear,atr_high,1.5,163,69,94,42.3,48.4,-1.54,N,-0.45,-0.077,0.92,3.1
CDLHANGINGMAN,bear,atr_high,1.75,163,69,94,42.3,47.4,-1.29,N,-0.58,-0.085,0.9,3.1
CDLHANGINGMAN,bear,atr_high,2.0,163,69,94,42.3,49.6,-1.87,N,-0.61,-0.087,0.89,1.2
CDLHANGINGMAN,bear,atr_high,2.25,163,69,94,42.3,47.9,-1.42,N,-0.64,-0.09,0.89,1.2
CDLHANGINGMAN,bear,atr_high,2.5,163,69,94,42.3,48.9,-1.68,N,-0.66,-0.091,0.89,0.6
CDLHANGINGMAN,bear,atr_high,2.75,163,69,94,42.3,51.0,-2.21,N,-0.65,-0.091,0.89,0.0
CDLHANGINGMAN,bear,atr_high,3.0,163,69,94,42.3,48.4,-1.55,N,-0.65,-0.091,0.89,0.0
CDLHIKKAKE,bear,atr_high,0.5,517,186,331,36.0,34.9,0.52,N,-0.13,-0.003,0.98,57.3
CDLHIKKAKE,bear,atr_high,0.75,517,229,288,44.3,42.0,1.05,N,-0.06,0.004,0.99,40.6
CDLHIKKAKE,bear,atr_high,1.0,517,253,264,48.9,47.6,0.61,N,0.16,0.009,1.02,27.9
CDLHIKKAKE,bear,atr_high,1.25,517,261,256,50.5,47.5,1.37,N,0.05,0.003,1.01,20.5
CDLHIKKAKE,bear,atr_high,1.5,517,264,253,51.1,49.0,0.92,N,-0.21,-0.002,0.97,14.9
CDLHIKKAKE,bear,atr_high,1.75,517,267,250,51.6,49.2,1.12,N,-0.11,-0.002,0.99,11.0
CDLHIKKAKE,bear,atr_high,2.0,517,269,248,52.0,49.1,1.33,N,-0.09,-0.006,0.99,8.9
CDLHIKKAKE,bear,atr_high,2.25,517,269,248,52.0,48.0,1.82,Y,-0.43,-0.023,0.95,8.1
CDLHIKKAKE,bear,atr_high,2.5,517,270,247,52.2,49.1,1.43,N,-0.47,-0.023,0.94,7.0
CDLHIKKAKE,bear,atr_high,2.75,517,272,245,52.6,49.5,1.41,N,-0.25,-0.012,0.97,4.8
CDLHIKKAKE,bear,atr_high,3.0,517,272,245,52.6,50.3,1.06,N,-0.13,-0.012,0.98,3.3
CDLHANGINGMAN,bear,rsi_overbought,0.5,54,20,34,37.0,28.1,1.46,N,-1.59,-0.037,0.72,51.9
CDLHANGINGMAN,bear,rsi_overbought,0.75,54,26,28,48.1,36.7,1.74,Y,0.16,0.013,1.03,31.5
CDLHANGINGMAN,bear,rsi_overbought,1.0,54,27,27,50.0,38.3,1.77,Y,0.34,0.009,1.06,18.5
CDLHANGINGMAN,bear,rsi_overbought,1.25,54,27,27,50.0,45.7,0.64,N,0.07,-0.015,1.01,14.8
CDLHANGINGMAN,bear,rsi_overbought,1.5,54,27,27,50.0,45.5,0.66,N,-0.2,-0.044,0.97,13.0
CDLHANGINGMAN,bear,rsi_overbought,1.75,54,27,27,50.0,45.7,0.64,N,-0.56,-0.076,0.91,13.0
CDLHANGINGMAN,bear,rsi_overbought,2.0,54,27,27,50.0,48.6,0.2,N,-0.72,-0.085,0.89,7.4
CDLHANGINGMAN,bear,rsi_overbought,2.25,54,27,27,50.0,50.3,-0.05,N,-0.61,-0.077,0.91,3.7
CDLHANGINGMAN,bear,rsi_overbought,2.5,54,27,27,50.0,50.6,-0.09,N,-0.57,-0.077,0.91,1.9
CDLHANGINGMAN,bear,rsi_overbought,2.75,54,27,27,50.0,46.6,0.5,N,-0.54,-0.074,0.92,0.0
CDLHANGINGMAN,bear,rsi_overbought,3.0,54,27,27,50.0,48.8,0.18,N,-0.54,-0.074,0.92,0.0
CDLLONGLINE,bear,rsi_oversold,0.5,67,25,42,37.3,32.0,0.94,N,5.07,0.199,1.91,59.7
CDLLONGLINE,bear,rsi_oversold,0.75,67,29,38,43.3,36.7,1.12,N,5.92,0.256,1.85,43.3
CDLLONGLINE,bear,rsi_oversold,1.0,67,35,32,52.2,47.0,0.86,N,6.65,0.334,1.99,25.4
CDLLONGLINE,bear,rsi_oversold,1.25,67,36,31,53.7,49.9,0.63,N,5.81,0.313,1.75,20.9
CDLLONGLINE,bear,rsi_oversold,1.5,67,37,30,55.2,49.1,1.0,N,6.15,0.331,1.83,13.4
CDLLONGLINE,bear,rsi_oversold,1.75,67,38,29,56.7,48.3,1.39,N,6.53,0.347,1.89,9.0
CDLLONGLINE,bear,rsi_oversold,2.0,67,38,29,56.7,50.6,1.0,N,6.77,0.382,1.95,3.0
CDLLONGLINE,bear,rsi_oversold,2.25,67,38,29,56.7,46.0,1.76,Y,6.5,0.374,1.88,3.0
CDLLONGLINE,bear,rsi_oversold,2.5,67,38,29,56.7,51.6,0.84,N,6.93,0.387,1.99,0.0
CDLLONGLINE,bear,rsi_oversold,2.75,67,38,29,56.7,49.6,1.16,N,6.93,0.387,1.99,0.0
CDLLONGLINE,bear,rsi_oversold,3.0,67,38,29,56.7,49.8,1.14,N,6.93,0.387,1.99,0.0
CDLXSIDEGAP3METHODS,bull,atr_low,0.5,64,25,39,39.1,36.2,0.48,N,0.68,0.075,1.15,54.7
CDLXSIDEGAP3METHODS,bull,atr_low,0.75,64,29,35,45.3,39.1,1.02,N,0.19,0.056,1.04,37.5
CDLXSIDEGAP3METHODS,bull,atr_low,1.0,64,31,33,48.4,43.6,0.78,N,-0.63,0.007,0.9,34.4
CDLXSIDEGAP3METHODS,bull,atr_low,1.25,64,34,30,53.1,47.8,0.86,N,-0.17,0.035,0.97,23.4
CDLXSIDEGAP3METHODS,bull,atr_low,1.5,64,36,28,56.2,45.3,1.76,Y,-0.09,0.058,0.99,15.6
CDLXSIDEGAP3METHODS,bull,atr_low,1.75,64,36,28,56.2,48.8,1.19,N,-0.19,0.043,0.97,14.1
CDLXSIDEGAP3METHODS,bull,atr_low,2.0,64,36,28,56.2,51.2,0.81,N,-0.06,0.049,0.99,9.4
CDLXSIDEGAP3METHODS,bull,atr_low,2.25,64,36,28,56.2,50.5,0.92,N,-0.38,0.026,0.94,9.4
CDLXSIDEGAP3METHODS,bull,atr_low,2.5,64,36,28,56.2,47.4,1.42,N,-0.39,0.027,0.94,6.2
CDLXSIDEGAP3METHODS,bull,atr_low,2.75,64,36,28,56.2,49.2,1.13,N,-0.63,0.011,0.91,6.2
CDLXSIDEGAP3METHODS,bull,atr_low,3.0,64,36,28,56.2,50.4,0.94,N,-0.02,0.023,1.0,4.7
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,0.5,35,10,25,28.6,30.7,-0.27,N,1.65,-0.147,1.35,68.6
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,0.75,35,14,21,40.0,34.3,0.71,N,3.56,-0.079,1.76,45.7
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,1.0,35,17,18,48.6,42.9,0.68,N,4.82,-0.055,2.26,28.6
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,1.25,35,18,17,51.4,43.8,0.91,N,4.29,-0.073,1.97,25.7
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,1.5,35,20,15,57.1,49.5,0.9,N,4.73,-0.023,2.17,17.1
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,1.75,35,20,15,57.1,42.9,1.71,Y,4.81,-0.032,2.21,14.3
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,2.0,35,21,14,60.0,52.9,0.85,N,6.19,0.091,3.37,2.9
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,2.25,35,22,13,62.9,51.2,1.38,N,6.6,0.151,3.98,0.0
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,2.5,35,22,13,62.9,48.6,1.69,Y,6.6,0.151,3.98,0.0
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,2.75,35,22,13,62.9,48.3,1.72,Y,6.6,0.151,3.98,0.0
CDLINVERTEDHAMMER,bull,rsi_mid_oversold,3.0,35,22,13,62.9,50.5,1.47,N,6.6,0.151,3.98,0.0
CDLENGULFING,bull,rsi_mid_oversold,0.5,259,87,172,33.6,32.8,0.26,N,-1.63,-0.042,0.69,57.9
CDLENGULFING,bull,rsi_mid_oversold,0.75,259,104,155,40.2,41.1,-0.29,N,-2.29,-0.077,0.64,45.9
CDLENGULFING,bull,rsi_mid_oversold,1.0,259,123,136,47.5,44.6,0.94,N,-1.25,-0.031,0.79,30.9
CDLENGULFING,bull,rsi_mid_oversold,1.25,259,135,124,52.1,48.1,1.29,N,-1.15,-0.015,0.82,23.6
CDLENGULFING,bull,rsi_mid_oversold,1.5,259,136,123,52.5,48.1,1.42,N,-1.18,-0.025,0.81,17.8
CDLENGULFING,bull,rsi_mid_oversold,1.75,259,136,123,52.5,48.6,1.26,N,-1.5,-0.045,0.77,15.1
CDLENGULFING,bull,rsi_mid_oversold,2.0,259,139,120,53.7,49.9,1.22,N,-1.15,-0.026,0.82,11.2
CDLENGULFING,bull,rsi_mid_oversold,2.25,259,139,120,53.7,48.4,1.7,Y,-1.28,-0.018,0.8,7.7
CDLENGULFING,bull,rsi_mid_oversold,2.5,259,139,120,53.7,51.6,0.67,N,-1.31,-0.02,0.8,5.8
CDLENGULFING,bull,rsi_mid_oversold,2.75,259,139,120,53.7,51.0,0.85,N,-1.54,-0.035,0.77,5.8
CDLENGULFING,bull,rsi_mid_oversold,3.0,259,139,120,53.7,50.0,1.18,N,-1.72,-0.043,0.75,5.4
CDLSPINNINGTOP,bull,rsi_overbought,0.5,250,70,180,28.0,27.0,0.37,N,-2.0,-0.095,0.58,65.2
CDLSPINNINGTOP,bull,rsi_overbought,0.75,250,94,156,37.6,36.9,0.22,N,-2.51,-0.103,0.57,48.8
CDLSPINNINGTOP,bull,rsi_overbought,1.0,250,120,130,48.0,46.1,0.61,N,-0.92,-0.024,0.82,30.0
CDLSPINNINGTOP,bull,rsi_overbought,1.25,250,127,123,50.8,45.6,1.65,Y,-0.61,-0.011,0.88,20.8
CDLSPINNINGTOP,bull,rsi_overbought,1.5,250,130,120,52.0,48.2,1.2,N,-0.41,0.006,0.92,14.4
CDLSPINNINGTOP,bull,rsi_overbought,1.75,250,131,119,52.4,47.0,1.7,Y,-0.44,0.001,0.91,10.8
CDLSPINNINGTOP,bull,rsi_overbought,2.0,250,131,119,52.4,48.7,1.18,N,-0.42,0.003,0.91,7.2
CDLSPINNINGTOP,bull,rsi_overbought,2.25,250,131,119,52.4,49.2,1.0,N,-0.41,0.006,0.92,5.6
CDLSPINNINGTOP,bull,rsi_overbought,2.5,250,133,117,53.2,48.8,1.4,N,-0.18,0.022,0.96,4.4
CDLSPINNINGTOP,bull,rsi_overbought,2.75,250,133,117,53.2,50.6,0.81,N,-0.15,0.022,0.97,2.8
CDLSPINNINGTOP,bull,rsi_overbought,3.0,250,133,117,53.2,48.7,1.42,N,-0.14,0.019,0.97,2.0
CDLXSIDEGAP3METHODS,bull,none,0.5,86,34,52,39.5,36.8,0.52,N,2.41,0.067,1.52,54.7
CDLXSIDEGAP3METHODS,bull,none,0.75,86,41,45,47.7,44.2,0.65,N,2.02,0.06,1.38,36.0
CDLXSIDEGAP3METHODS,bull,none,1.0,86,43,43,50.0,46.5,0.65,N,1.05,0.012,1.16,31.4
CDLXSIDEGAP3METHODS,bull,none,1.25,86,46,40,53.5,48.3,0.97,N,1.1,0.031,1.16,20.9
CDLXSIDEGAP3METHODS,bull,none,1.5,86,48,38,55.8,50.0,1.08,N,0.89,0.042,1.13,14.0
CDLXSIDEGAP3METHODS,bull,none,1.75,86,48,38,55.8,48.5,1.35,N,0.56,0.025,1.08,12.8
CDLXSIDEGAP3METHODS,bull,none,2.0,86,48,38,55.8,51.0,0.9,N,0.4,0.024,1.05,9.3
CDLXSIDEGAP3METHODS,bull,none,2.25,86,48,38,55.8,50.0,1.08,N,-0.1,0.001,0.99,9.3
CDLXSIDEGAP3METHODS,bull,none,2.5,86,48,38,55.8,50.3,1.02,N,-0.38,-0.005,0.95,7.0
CDLXSIDEGAP3METHODS,bull,none,2.75,86,48,38,55.8,46.7,1.69,Y,-0.81,-0.022,0.91,7.0
CDLXSIDEGAP3METHODS,bull,none,3.0,86,48,38,55.8,51.9,0.72,N,-0.62,-0.019,0.93,5.8
CDLHIKKAKE,bear,trend_down,0.5,738,255,483,34.6,32.5,1.22,N,-0.23,-0.003,0.96,60.0
CDLHIKKAKE,bear,trend_down,0.75,738,306,432,41.5,40.5,0.55,N,-0.37,-0.011,0.94,46.9
CDLHIKKAKE,bear,trend_down,1.0,738,350,388,47.4,45.9,0.83,N,-0.19,0.01,0.97,33.5
CDLHIKKAKE,bear,trend_down,1.25,738,363,375,49.2,47.8,0.76,N,-0.53,-0.003,0.93,25.2
CDLHIKKAKE,bear,trend_down,1.5,738,369,369,50.0,48.5,0.83,N,-0.81,-0.012,0.9,19.4
CDLHIKKAKE,bear,trend_down,1.75,738,377,361,51.1,49.2,1.04,N,-0.49,-0.002,0.94,14.4
CDLHIKKAKE,bear,trend_down,2.0,738,382,356,51.8,49.5,1.24,N,-0.3,0.005,0.96,11.0
CDLHIKKAKE,bear,trend_down,2.25,738,382,356,51.8,48.7,1.68,Y,-0.44,0.001,0.94,8.1
CDLHIKKAKE,bear,trend_down,2.5,738,382,356,51.8,49.2,1.41,N,-0.56,-0.006,0.93,6.8
CDLHIKKAKE,bear,trend_down,2.75,738,383,355,51.9,49.1,1.53,N,-0.47,-0.003,0.94,5.1
CDLHIKKAKE,bear,trend_down,3.0,738,384,354,52.0,49.7,1.26,N,-0.38,-0.0,0.95,3.7
CDL3OUTSIDE,bear,atr_low,0.5,336,117,219,34.8,31.2,1.44,N,-0.0,0.04,1.0,60.1
CDL3OUTSIDE,bear,atr_low,0.75,336,149,187,44.3,40.1,1.6,N,0.43,0.074,1.08,42.6
CDL3OUTSIDE,bear,atr_low,1.0,336,163,173,48.5,44.0,1.65,Y,0.51,0.089,1.09,30.4
CDL3OUTSIDE,bear,atr_low,1.25,336,172,164,51.2,48.0,1.16,N,0.51,0.092,1.08,23.8
CDL3OUTSIDE,bear,atr_low,1.5,336,176,160,52.4,48.8,1.33,N,0.06,0.071,1.01,19.0
CDL3OUTSIDE,bear,atr_low,1.75,336,176,160,52.4,49.9,0.92,N,0.07,0.063,1.01,13.4
CDL3OUTSIDE,bear,atr_low,2.0,336,177,159,52.7,50.5,0.79,N,-0.02,0.069,1.0,9.2
CDL3OUTSIDE,bear,atr_low,2.25,336,177,159,52.7,48.5,1.52,N,-0.23,0.056,0.97,7.7
CDL3OUTSIDE,bear,atr_low,2.5,336,178,158,53.0,49.9,1.15,N,-0.19,0.053,0.97,6.0
CDL3OUTSIDE,bear,atr_low,2.75,336,178,158,53.0,50.1,1.06,N,-0.33,0.043,0.95,5.1
CDL3OUTSIDE,bear,atr_low,3.0,336,179,157,53.3,49.8,1.27,N,-0.31,0.051,0.95,3.6
CDLHIGHWAVE,bear,rsi_mid_overbought,0.5,339,129,210,38.1,35.5,0.96,N,-0.52,-0.039,0.86,55.5
CDLHIGHWAVE,bear,rsi_mid_overbought,0.75,339,151,188,44.5,40.9,1.38,N,-0.5,-0.047,0.89,41.9
CDLHIGHWAVE,bear,rsi_mid_overbought,1.0,339,167,172,49.3,44.8,1.64,N,-0.18,-0.045,0.96,30.7
CDLHIGHWAVE,bear,rsi_mid_overbought,1.25,339,171,168,50.4,48.1,0.88,N,-0.03,-0.04,0.99,22.7
CDLHIGHWAVE,bear,rsi_mid_overbought,1.5,339,174,165,51.3,49.1,0.81,N,0.37,-0.017,1.08,14.5
CDLHIGHWAVE,bear,rsi_mid_overbought,1.75,339,176,163,51.9,49.0,1.08,N,0.3,-0.031,1.06,12.4
CDLHIGHWAVE,bear,rsi_mid_overbought,2.0,339,176,163,51.9,49.5,0.88,N,0.07,-0.054,1.01,10.9
CDLHIGHWAVE,bear,rsi_mid_overbought,2.25,339,176,163,51.9,48.2,1.37,N,0.1,-0.059,1.02,7.4
CDLHIGHWAVE,bear,rsi_mid_overbought,2.5,339,177,162,52.2,49.8,0.88,N,0.07,-0.06,1.01,5.0
CDLHIGHWAVE,bear,rsi_mid_overbought,2.75,339,177,162,52.2,49.1,1.13,N,-0.01,-0.07,1.0,4.1
CDLHIGHWAVE,bear,rsi_mid_overbought,3.0,339,177,162,52.2,50.0,0.82,N,-0.1,-0.08,0.98,4.1
CDLHIGHWAVE,bear,none,0.5,1564,520,1044,33.2,32.9,0.27,N,-0.47,nan,0.9,60.0
CDLHIGHWAVE,bear,none,0.75,1564,643,921,41.1,40.6,0.42,N,-0.36,nan,0.93,44.2
CDLHIGHWAVE,bear,none,1.0,1564,733,831,46.9,45.1,1.38,N,0.07,nan,1.01,31.2
CDLHIGHWAVE,bear,none,1.25,1564,765,799,48.9,47.4,1.24,N,0.28,nan,1.05,22.3
CDLHIGHWAVE,bear,none,1.5,1564,785,779,50.2,48.9,1.04,N,0.56,nan,1.1,15.0
CDLHIGHWAVE,bear,none,1.75,1564,795,769,50.8,49.1,1.38,N,0.69,nan,1.13,10.9
CDLHIGHWAVE,bear,none,2.0,1564,798,766,51.0,49.4,1.31,N,0.7,nan,1.13,8.8
CDLHIGHWAVE,bear,none,2.25,1564,799,765,51.1,49.6,1.18,N,0.73,nan,1.13,6.6
CDLHIGHWAVE,bear,none,2.5,1564,803,761,51.3,49.6,1.37,N,0.76,nan,1.14,5.1
CDLHIGHWAVE,bear,none,2.75,1564,804,760,51.4,49.8,1.31,N,0.72,nan,1.13,3.9
CDLHIGHWAVE,bear,none,3.0,1564,805,759,51.5,49.4,1.63,N,0.7,nan,1.13,3.3
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,0.5,117,46,71,39.3,37.2,0.48,N,0.57,-0.023,1.17,53.0
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,0.75,117,56,61,47.9,44.4,0.74,N,2.25,0.03,1.63,34.2
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,1.0,117,59,58,50.4,48.8,0.35,N,2.18,0.023,1.58,23.9
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,1.25,117,61,56,52.1,45.5,1.44,N,2.32,0.028,1.62,15.4
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,1.5,117,62,55,53.0,49.6,0.74,N,2.38,0.028,1.64,11.1
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,1.75,117,62,55,53.0,50.1,0.62,N,2.2,0.002,1.56,10.3
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,2.0,117,62,55,53.0,45.6,1.61,N,2.21,0.003,1.57,6.8
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,2.25,117,62,55,53.0,49.8,0.69,N,2.19,0.004,1.56,3.4
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,2.5,117,62,55,53.0,47.8,1.13,N,2.14,-0.001,1.54,2.6
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,2.75,117,62,55,53.0,47.6,1.16,N,2.08,-0.008,1.52,2.6
CDLGRAVESTONEDOJI,bear,rsi_mid_overbought,3.0,117,62,55,53.0,50.6,0.52,N,2.05,-0.012,1.5,1.7
CDLDOJI,bull,rsi_overbought,0.5,187,57,130,30.5,32.0,-0.44,N,-1.99,-0.047,0.6,60.4
CDLDOJI,bull,rsi_overbought,0.75,187,72,115,38.5,39.4,-0.25,N,-2.75,-0.068,0.57,47.6
CDLDOJI,bull,rsi_overbought,1.0,187,89,98,47.6,43.1,1.23,N,-1.17,0.001,0.8,32.1
CDLDOJI,bull,rsi_overbought,1.25,187,96,91,51.3,48.9,0.67,N,-0.21,0.055,0.96,20.3
CDLDOJI,bull,rsi_overbought,1.5,187,100,87,53.5,49.1,1.21,N,0.14,0.089,1.03,12.8
CDLDOJI,bull,rsi_overbought,1.75,187,101,86,54.0,48.5,1.5,N,0.51,0.091,1.1,9.6
CDLDOJI,bull,rsi_overbought,2.0,187,101,86,54.0,49.8,1.16,N,0.45,0.093,1.09,7.5
CDLDOJI,bull,rsi_overbought,2.25,187,101,86,54.0,50.5,0.95,N,0.52,0.092,1.11,6.4
CDLDOJI,bull,rsi_overbought,2.5,187,103,84,55.1,49.2,1.6,N,1.08,0.125,1.25,4.3
CDLDOJI,bull,rsi_overbought,2.75,187,103,84,55.1,51.0,1.11,N,1.71,0.149,1.45,2.1
CDLDOJI,bull,rsi_overbought,3.0,187,103,84,55.1,50.6,1.23,N,1.67,0.144,1.44,2.1
CDLHIKKAKE,bull,rsi_mid_oversold,0.5,325,112,213,34.5,31.3,1.22,N,-0.36,-0.008,0.94,62.5
CDLHIKKAKE,bull,rsi_mid_oversold,0.75,325,134,191,41.2,39.7,0.55,N,-1.04,-0.043,0.86,51.1
CDLHIKKAKE,bull,rsi_mid_oversold,1.0,325,155,170,47.7,45.9,0.63,N,-0.73,-0.025,0.9,36.3
CDLHIKKAKE,bull,rsi_mid_oversold,1.25,325,164,161,50.5,48.0,0.89,N,-1.01,-0.035,0.87,28.6
CDLHIKKAKE,bull,rsi_mid_oversold,1.5,325,167,158,51.4,47.4,1.43,N,-1.26,-0.044,0.85,23.7
CDLHIKKAKE,bull,rsi_mid_oversold,1.75,325,172,153,52.9,48.6,1.56,N,-0.85,-0.03,0.89,18.8
CDLHIKKAKE,bull,rsi_mid_oversold,2.0,325,175,150,53.8,49.4,1.6,N,-0.46,-0.01,0.94,14.5
CDLHIKKAKE,bull,rsi_mid_oversold,2.25,325,175,150,53.8,50.8,1.08,N,-0.55,-0.01,0.93,10.5
CDLHIKKAKE,bull,rsi_mid_oversold,2.5,325,175,150,53.8,50.9,1.05,N,-0.56,-0.009,0.93,8.3
CDLHIKKAKE,bull,rsi_mid_oversold,2.75,325,175,150,53.8,50.3,1.27,N,-0.48,-0.006,0.94,6.8
CDLHIKKAKE,bull,rsi_mid_oversold,3.0,325,176,149,54.2,50.4,1.35,N,-0.14,0.005,0.98,4.9
CDLHIGHWAVE,bull,atr_low,0.5,1113,354,759,31.8,31.9,-0.06,N,-0.6,-0.033,0.87,62.5
CDLHIGHWAVE,bull,atr_low,0.75,1113,458,655,41.2,40.4,0.52,N,-0.23,-0.002,0.96,44.8
CDLHIGHWAVE,bull,atr_low,1.0,1113,524,589,47.1,44.9,1.47,N,0.12,0.013,1.02,32.3
CDLHIGHWAVE,bull,atr_low,1.25,1113,547,566,49.1,47.4,1.16,N,0.35,0.019,1.07,24.2
CDLHIGHWAVE,bull,atr_low,1.5,1113,564,549,50.7,48.7,1.31,N,0.56,0.032,1.11,16.9
CDLHIGHWAVE,bull,atr_low,1.75,1113,570,543,51.2,48.8,1.59,N,0.69,0.031,1.13,12.5
CDLHIGHWAVE,bull,atr_low,2.0,1113,573,540,51.5,49.7,1.18,N,0.65,0.025,1.13,10.2
CDLHIGHWAVE,bull,atr_low,2.25,1113,573,540,51.5,49.7,1.2,N,0.69,0.021,1.13,7.7
CDLHIGHWAVE,bull,atr_low,2.5,1113,575,538,51.7,50.1,1.05,N,0.63,0.018,1.12,6.1
CDLHIGHWAVE,bull,atr_low,2.75,1113,576,537,51.8,49.7,1.4,N,0.63,0.019,1.12,4.6
CDLHIGHWAVE,bull,atr_low,3.0,1113,577,536,51.8,50.2,1.12,N,0.59,0.015,1.11,4.2
CDLMARUBOZU,bear,rsi_mid_overbought,0.5,55,23,32,41.8,31.8,1.59,N,0.22,0.133,1.07,45.5
CDLMARUBOZU,bear,rsi_mid_overbought,0.75,55,26,29,47.3,39.7,1.15,N,0.12,0.119,1.03,32.7
CDLMARUBOZU,bear,rsi_mid_overbought,1.0,55,27,28,49.1,42.1,1.05,N,-0.55,0.091,0.88,27.3
CDLMARUBOZU,bear,rsi_mid_overbought,1.25,55,29,26,52.7,47.1,0.83,N,-0.75,0.098,0.85,18.2
CDLMARUBOZU,bear,rsi_mid_overbought,1.5,55,31,24,56.4,49.8,0.97,N,-0.41,0.147,0.91,10.9
CDLMARUBOZU,bear,rsi_mid_overbought,1.75,55,31,24,56.4,48.3,1.19,N,-0.63,0.143,0.88,9.1
CDLMARUBOZU,bear,rsi_mid_overbought,2.0,55,31,24,56.4,50.6,0.85,N,-0.63,0.136,0.88,5.5
CDLMARUBOZU,bear,rsi_mid_overbought,2.25,55,31,24,56.4,51.2,0.76,N,-0.72,0.126,0.86,3.6
CDLMARUBOZU,bear,rsi_mid_overbought,2.5,55,31,24,56.4,48.6,1.15,N,-0.77,0.117,0.85,3.6
CDLMARUBOZU,bear,rsi_mid_overbought,2.75,55,31,24,56.4,47.3,1.35,N,-0.72,0.126,0.86,1.8
CDLMARUBOZU,bear,rsi_mid_overbought,3.0,55,31,24,56.4,50.9,0.81,N,-0.75,0.122,0.86,1.8
CDL3OUTSIDE,bear,none,0.5,504,176,328,34.9,32.6,1.12,N,0.46,0.036,1.09,58.5
CDL3OUTSIDE,bear,none,0.75,504,214,290,42.5,39.9,1.17,N,0.31,0.041,1.05,42.7
CDL3OUTSIDE,bear,none,1.0,504,237,267,47.0,45.2,0.84,N,0.66,0.06,1.11,29.4
CDL3OUTSIDE,bear,none,1.25,504,249,255,49.4,46.3,1.41,N,1.72,0.085,1.29,21.2
CDL3OUTSIDE,bear,none,1.5,504,255,249,50.6,48.3,1.02,N,1.39,0.068,1.22,16.7
CDL3OUTSIDE,bear,none,1.75,504,257,247,51.0,49.4,0.71,N,1.57,0.077,1.26,11.1
CDL3OUTSIDE,bear,none,2.0,504,258,246,51.2,49.5,0.78,N,1.48,0.08,1.24,7.9
CDL3OUTSIDE,bear,none,2.25,504,258,246,51.2,48.9,1.04,N,1.38,0.073,1.22,6.3
CDL3OUTSIDE,bear,none,2.5,504,260,244,51.6,49.9,0.78,N,1.47,0.074,1.24,5.0
CDL3OUTSIDE,bear,none,2.75,504,260,244,51.6,48.1,1.58,N,1.39,0.069,1.22,3.8
CDL3OUTSIDE,bear,none,3.0,504,261,243,51.8,50.2,0.69,N,1.4,0.074,1.22,2.6
CDLGRAVESTONEDOJI,bear,atr_low,0.5,168,68,100,40.5,35.2,1.43,N,1.28,0.024,1.38,49.4
CDLGRAVESTONEDOJI,bear,atr_low,0.75,168,82,86,48.8,42.9,1.55,N,2.79,0.099,1.83,31.0
CDLGRAVESTONEDOJI,bear,atr_low,1.0,168,85,83,50.6,46.6,1.04,N,2.62,0.085,1.72,22.0
CDLGRAVESTONEDOJI,bear,atr_low,1.25,168,87,81,51.8,47.8,1.04,N,2.71,0.088,1.74,14.3
CDLGRAVESTONEDOJI,bear,atr_low,1.5,168,88,80,52.4,49.9,0.66,N,2.82,0.088,1.79,10.1
CDLGRAVESTONEDOJI,bear,atr_low,1.75,168,88,80,52.4,47.3,1.33,N,2.8,0.081,1.77,8.3
CDLGRAVESTONEDOJI,bear,atr_low,2.0,168,88,80,52.4,50.1,0.58,N,2.83,0.085,1.79,4.8
CDLGRAVESTONEDOJI,bear,atr_low,2.25,168,88,80,52.4,47.4,1.3,N,2.85,0.089,1.8,1.8
CDLGRAVESTONEDOJI,bear,atr_low,2.5,168,88,80,52.4,49.6,0.72,N,2.83,0.087,1.79,1.2
CDLGRAVESTONEDOJI,bear,atr_low,2.75,168,88,80,52.4,47.3,1.33,N,2.81,0.084,1.78,1.2
CDLGRAVESTONEDOJI,bear,atr_low,3.0,168,88,80,52.4,48.9,0.91,N,2.79,0.081,1.77,1.2
CDLLONGLEGGEDDOJI,bull,rsi_overbought,0.5,184,55,129,29.9,28.1,0.55,N,-2.05,-0.049,0.59,61.4
